"OPENING_ID","FireID","PlantAge","Reburn","High","Low","Medium","Unburned","DecVRICov","ConVRICov","PineVRICov","FirVRICov","SpruVRICov","DFirVRICov","CanopCloVRI","AgeVRI","HeightVRI","BA_VRI","Mn_dNBR","Spaced","Brushed","SitePrepped","Fertil","Prune","Planted","NumDenuda","HarvType","SurIM-Con","SurM-Con","SurNA-NF","SurCrClos","SurBA","Sur-High","Sur-Low","Sur-Medium","Sur-Unburned","sur_dNBR","Sur-AgeCl-2","Sur-AgeCl-5","Sur-AgeCl-3","SurIM-75Con","SurY-Con","SurM-Pine","SurM-PineMix","Sur-AgeCl-1","Sur-AgeCl-4","SurY-50_50","SurY-75Con","SurIM-50_50","SurM-75Con","SurM-75Pine","SurM-50_50","TotArea","1932","1958","Md_DOB","DEM_Slop","DEM_Asp","DEM_tpi","DEM_hli","SurIM-Dec","SurM-Dec","1919","1920","1921","1922","1923","1924","1925","1928","1929","1930","1931","1937","1938","1940","1946","1947","1949","1950","1951","1953","1957","1959","1961","1963","1965","1967","1969","1970","1972","1973","1974","1980","1986","1998","2000","2007","2009","2010","2012","2013","2015","2016","1926","1956","1978","1979","1985","1987","1988","1990","1991","1995","1999","2006","2008","2011","2014","2018","2017","1941","SurY-Dec","1960","2002","1934","1936","1944","FireName","StartDate","OfficialEndDate","AnalysisEndDate","Total_Area","Burned_Percent","dNBR_sc","sur_dNBR_sc","PlantAgeCat","BroadBurn","Chemical","DebrisMade","DebrisPiled","GrassSeed","Landings","Layout","MechUnk","None","PileBurn","Soil","SpotBurn","Trail","WBurn","BroadBurn_Area","Chemical_Area","DebrisMade_Area","DebrisPiled_Area","GrassSeed_Area","Landings_Area","Layout_Area","MechUnk_Area","None_Area","PileBurn_Area","Soil_Area","SpotBurn_Area","Trail_Area","WBurn_Area","NoBurn","AnyBurn","PileNoBurn","DebrisMade_Burn","SoilDist_Burn"
-632500000,"R11921",42,0,0.0123197894672867,0.282302926249213,0.379704783424386,0.325672500859114,9.72222222222222,90.2777777777778,35.1361111111111,3.75,86.0277777777778,0.5,37.9166666666667,91.8333333333333,16.0166666666667,17.4617751111111,0.259656488895416,0,0,0,0,0,0,1,"CC",0.157412661234894,0.49970224416792,NA,35.9807692307692,35.9807692307692,0.00651298275149431,0.197482313818642,0.529667903570751,0.266336799859112,0.520556092262268,0.026940183205536,NA,0.00134306278253429,NA,0.211345647257998,NA,0.547584469140058,0.130387885510089,NA,NA,NA,0.0600597059886047,0.0417216245705988,NA,0.0297581167799843,1778364.62603591,NA,NA,219,0.181422949478592,2.68778364731922,250.949731131365,0.635292126608809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Island Lake","01/08/2018","07/12/2018","31/10/2018","21,357",84.2,259.656488895416,520.556092262268,5,"0","0","0","0","0","0","0","0","1","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0"
-632350000,"R11921",32,0,0,0.0276828902026311,0.046105189400715,0.926211920396654,0,90,42,2.5,87.5,0,30.7,70.1,12.53,14.4684561,-0.0157794393599033,0,0,1,0,0,1,1,"CC",0.245007427942657,0.420000090840187,0.226014417823673,31.2857142857143,31.2857142857143,NA,0.191919225853529,0.537212024289668,0.270868749856803,0.428866639733315,0.00592502155702255,NA,NA,NA,0.108978063393483,NA,0.31006812329207,0.42543869849438,NA,NA,NA,NA,NA,0.109931967548117,NA,469159.721280326,NA,NA,220,0.108749121083469,2.83043410325499,234.24751078091,0.536314657970369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Island Lake","01/08/2018","07/12/2018","31/10/2018","21,357",84.2,-15.7794393599033,428.866639733315,4,"0","0","0","0","0","1","0","0","1","0","1","0","1","0",0,0,0,0,0,2,0,0,0,0,29,0,29,0,"1","0","0","0","0"
-627890000,"R11921",28,0,0.352380172027287,0,0.647619827972713,0,8.6,91.4,13,14,47,30.4,47,134,24.78,29.6411364,1.05546021461487,0,0,0,0,0,0,1,"CC",0.0817360341303693,0.864261753956558,NA,43,43,0.05618264739602,0.0352956671951309,0.90454232471815,0.00397936069069886,0.972947776317596,NA,NA,NA,0.00206845768997632,NA,NA,0.916195508179654,NA,NA,NA,NA,NA,0.0519337542230966,NA,NA,135656.957144586,NA,NA,221,0.150053133403784,1.38435772463287,217.759306656687,0.48856195336894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Island Lake","01/08/2018","07/12/2018","31/10/2018","21,357",84.2,1055.46021461487,972.947776317596,3,"0","0","0","0","0","0","0","0","1","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0"
-626040000,"R11921",29,0,0.0531391906250019,0.0776580081233106,0.224873812907428,0.644328988344259,0,100,23.51,16,84,0,28,139.1,18.25,13.131147,0.0149750174023211,1,0,1,1,0,1,1,"CC",0.0259555965578097,0.724098897852638,NA,25.8666666666667,25.8666666666667,NA,0.317251040476477,0.562145864566315,0.120603094957208,0.422999918460846,0.259659552584624,NA,NA,NA,0.235815786638486,NA,0.391589644811534,0.147030331463069,NA,NA,0.0141297189510659,NA,NA,NA,NA,740787.366771196,NA,NA,219,0.106695491239627,2.53159460989906,253.112666231915,0.538105420587422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Island Lake","01/08/2018","07/12/2018","31/10/2018","21,357",84.2,14.9750174023211,422.999918460846,3,"0","0","0","0","0","1","0","0","1","0","1","0","1","0",0,0,0,0,0,66.6,0,0,0,0,1,0,66.6,0,"1","0","0","0","0"
-626030000,"R11921",31,0,0.0108366527107773,0.0760790267360031,0.421727344269264,0.491356976283955,3.125,96.875,22.5,25.6375,71.2375,0,47.5,135.25,21.725,27.40930875,0.268227711319923,0,0,1,0,0,1,1,"CC",0.0240681626976675,0.732624690571857,NA,36.4,36.4,0.000554121673718082,0.225382958978648,0.594461966744554,0.17960095260308,0.716680705547333,0.273190646514532,NA,NA,NA,0.243307146730476,NA,0.672425320615793,0.384493275343589,NA,NA,NA,NA,NA,NA,NA,613363.280860052,NA,NA,219,0.152671443379711,3.2568672163046,269.776382759519,0.664598963215204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Island Lake","01/08/2018","07/12/2018","31/10/2018","21,357",84.2,268.227711319923,716.680705547333,4,"0","0","0","0","0","1","0","0","1","1","1","0","1","0",0,0,0,0,0,22,0,0,0,22,22,0,22,0,"0","1","0","0","1"
-626020000,"R11921",30,0,0,0.178518946665922,0.117856953636954,0.703624099697124,3.66666666666667,89.6666666666667,32.3333333333333,23.3266666666667,66.34,0,37.8666666666667,106.466666666667,15.7466666666667,18.5256068666667,0.0590840727090836,0,0,1,0,0,1,1,"CC",0.186760271777517,0.722679696628987,0.049974506011444,33.0869565217391,33.0869565217391,0.0123324734639508,0.117091785716844,0.600403045675959,0.270172695143246,0.411630541086197,0.0356097374476049,NA,NA,0.0245649160085552,0.016020609573496,NA,0.635634286278708,0.00816343026577306,NA,NA,NA,NA,NA,NA,NA,1459493.10484988,NA,NA,215,0.19641267093936,3.1943842800069,287.45722608866,0.681677948965824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Island Lake","01/08/2018","07/12/2018","31/10/2018","21,357",84.2,59.0840727090836,411.630541086197,3,"1","0","0","1","0","0","0","0","1","0","0","0","1","0",102,0,0,26,0,0,0,0,0,0,0,0,6,0,"0","1","1","0","0"
-621170000,"R11921",34,0,0,0.107064910757805,0.100205998807702,0.792729090434494,3,77,45.4666666666667,6.33333333333333,70.6666666666667,0,25.8666666666667,51.0666666666667,8.94666666666667,8.25518326666667,-0.0324437152594328,0,1,1,0,0,1,1,"CC",0.0171352366681284,0.287647398017423,0.115020821793016,23.9583333333333,23.9583333333333,NA,0.320892791479852,0.474510503317107,0.204596705203042,0.534524261951447,NA,NA,NA,NA,0.580196543521433,NA,0.0772327937829045,0.360688960825494,NA,NA,NA,NA,NA,NA,NA,384331.64420983,NA,NA,220,0.120083572636186,4.51980796018055,249.016983314797,0.606456441183885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Island Lake","01/08/2018","07/12/2018","31/10/2018","21,357",84.2,-32.4437152594328,534.524261951447,4,"0","0","0","0","0","0","0","0","1","0","0","0","1","0",0,0,0,0,0,0,0,0,0,0,0,0,29,0,"1","0","0","0","0"
-621140000,"R11921",36,0,0,0,0,1,0.625,86.875,21.25,12.5,73.75,0.625,33.75,87.25,16.8125,19.601521375,-0.0700642094016075,0,0,1,0,0,1,1,"CC",0.559326288371896,0.262015950383664,0.17865776124444,34.5454545454545,34.5454545454545,NA,0.0282490702428,0.0245672692048251,0.947183660552375,-0.0772138014435768,NA,NA,NA,NA,NA,NA,0.210562425371327,NA,NA,NA,NA,NA,NA,NA,NA,148693.7330496,NA,NA,220,0.119684309672283,4.05280810884792,267.865262781299,0.571532761150936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Island Lake","01/08/2018","07/12/2018","31/10/2018","21,357",84.2,-70.0642094016075,-77.2138014435768,4,"0","0","0","0","0","1","0","0","1","0","0","0","1","0",0,0,0,0,0,2,0,0,0,0,0,0,51,0,"1","0","0","0","0"
-621110000,"R11921",35,0,0,0.0348312739485663,0.111723755409538,0.853444970641896,12.9166666666667,87.0833333333333,39.575,4.58333333333333,82.0833333333333,0.416666666666667,36.5,94.0833333333333,17.7,19.8930724166667,-0.00727002136409283,1,1,1,0,0,1,1,"CC",0.0254284893305956,0.724441534018067,NA,35.6666666666667,35.6666666666667,NA,0.217126857515325,0.723967493247294,0.0589056492373807,0.626877665519714,NA,NA,NA,0.00379092580314693,0.169850660176292,0.0328324519984646,0.758621520219724,0.294747983546188,NA,NA,NA,NA,0.0670124382001217,NA,0.00947595247177693,817972.771102723,NA,NA,220,0.171648294727791,2.59099846207317,249.642804712155,0.631802732740354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Island Lake","01/08/2018","07/12/2018","31/10/2018","21,357",84.2,-7.27002136409283,626.877665519714,4,"0","0","0","0","0","1","0","0","1","0","1","0","1","0",0,0,0,0,0,3,0,0,0,0,32,0,70.4,0,"1","0","0","0","0"
-621070000,"R11921",30,0,0,0.0346150577519448,0.0675977232270426,0.897787219021013,8.63636363636364,91.3636363636364,33.6272727272727,7.27272727272727,84.0909090909091,0,35.5454545454545,109.090909090909,18.8454545454545,21.0702859090909,-0.00390049291308969,0,0,1,0,0,1,1,"CC",0.109452995541901,0.52458646494726,NA,26.35,26.35,NA,0.202324314381765,0.620026321159145,0.177649364459089,0.468944728374481,0.177360926942886,NA,NA,NA,0.189517734519483,NA,0.577056305908823,0.028194107230253,NA,NA,NA,NA,0.116317869557556,NA,0.0601249354337996,528776.608005671,NA,NA,220,0.15865098091704,2.27509966739738,252.164528256371,0.596944844540285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Island Lake","01/08/2018","07/12/2018","31/10/2018","21,357",84.2,-3.90049291308969,468.944728374481,3,"0","0","0","0","0","1","0","0","1","0","1","0","1","0",0,0,0,0,0,6,0,0,0,0,48,0,41,0,"1","0","0","0","0"
-621050000,"R11921",33,0,0.0307284645806089,0.0210071064910579,0.186400094013204,0.761864334915129,4.98947368421053,95.0105263157895,34.2105263157895,21.0526315789474,73.9578947368421,0,30.5789473684211,89.4736842105263,11.9157894736842,13.3646818421053,-0.0160495806485415,0,0,1,0,0,1,1,"CC",0.0538201506686351,0.499985805491624,NA,28.6086956521739,28.6086956521739,0.0158678989354455,0.212458252068946,0.69307134742425,0.0786025015713583,0.721820652484894,0.274592336256177,NA,NA,0.0200748997721445,0.426119144067596,NA,0.412739403575344,0.200808092191337,NA,NA,NA,NA,NA,NA,NA,969173.70907509,NA,NA,219,0.103746099292712,3.28993008915302,271.202343409339,0.590029728357182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Island Lake","01/08/2018","07/12/2018","31/10/2018","21,357",84.2,-16.0495806485415,721.820652484894,4,"1","0","0","0","0","0","0","0","1","0","1","0","0","0",78,0,0,0,0,0,0,0,0,0,20,0,0,0,"0","1","0","0","1"
-587550000,"R11921",33,0,0,0.0599823765816016,0.000370336102910229,0.939647287315488,1.25,98.75,66.25,5,93.75,0,37.75,55.25,12.25,11.2558175,0.036616787314415,0,0,1,0,0,1,1,"CC",0.319569347017544,0.22394206908711,NA,23.7142857142857,23.7142857142857,NA,0.472387183517622,0.14094858317785,0.386664233304528,0.545188963413239,NA,NA,NA,NA,0.456488583895346,NA,0.197750473792832,NA,0.342276698276315,NA,NA,NA,NA,NA,NA,74717.7186761256,NA,NA,224,0.107323110921354,4.28736578545919,268.123716773056,0.638577618976919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Island Lake","01/08/2018","07/12/2018","31/10/2018","21,357",84.2,36.616787314415,545.188963413239,4,"0","0","0","0","0","0","0","0","1","1","0","0","0","0",0,0,0,0,0,0,0,0,0,7,0,0,0,0,"0","1","0","0","0"
-587300000,"R11921",34,0,0,0.0431653005223041,0.0447474138076135,0.912087285670082,1.42857142857143,98.5714285714286,46.4285714285714,6.78571428571429,91.7857142857143,0,28.6428571428571,72.2857142857143,13.4428571428571,9.66845864285714,-0.00309391133487225,1,0,1,0,0,1,1,"CC",0.381335673635026,0.557814348256028,NA,25.375,25.375,NA,0.396824544066036,0.152194949931886,0.450980506002079,0.376363664865494,NA,NA,NA,NA,0.0552657440068216,NA,0.385220842021479,0.133621942528725,0.142731026707122,NA,NA,NA,NA,NA,0.00558423410212379,459638.732187514,NA,NA,224,0.158173424625664,3.49041210341523,270.572532847146,0.66792981527005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Island Lake","01/08/2018","07/12/2018","31/10/2018","21,357",84.2,-3.09391133487225,376.363664865494,4,"0","0","0","0","0","1","0","0","1","0","1","0","1","0",0,0,0,0,0,44,0,0,0,0,3,0,3,0,"1","0","0","0","0"
-575490000,"R11921",24,0,0.0143646306527033,0.115031110638811,0.10755124712951,0.763053011578975,0,100,20,25.0111111111111,74.9888888888889,0,38.3333333333333,140,17.7666666666667,18.5290332222222,0.0172935957089067,0,0,1,0,0,1,1,"CC",0.00456950044872385,0.995430499551276,NA,34.5454545454545,34.5454545454545,0.0122542779282882,0.100661730059214,0.848944041619941,0.0381399503925569,0.522970378398895,NA,NA,NA,NA,NA,NA,0.713056841945281,NA,NA,NA,NA,NA,NA,0.00097589806876128,NA,642784.096100248,NA,NA,224,0.11459911950168,2.2373919565315,290.179138955106,0.540434829137298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Island Lake","01/08/2018","07/12/2018","31/10/2018","21,357",84.2,17.2935957089067,522.970378398895,3,"0","0","0","0","1","0","0","0","1","0","0","0","1","0",0,0,0,0,69.9,0,0,0,0,0,0,0,58,0,"1","0","0","0","0"
-575480000,"R11921",24,0,0,0.0459464737341601,0.0935738324406945,0.860479693825146,0,88.8888888888889,12.7777777777778,28.8888888888889,60,0,25.5555555555556,136.555555555556,15.5333333333333,14.1893728888889,-0.0126806176267564,0,0,1,0,0,1,1,"CC",0.0340761315000146,0.897371936059526,0.0685519324404593,27.7272727272727,27.7272727272727,NA,0.41385373265087,0.437246072505199,0.148900194843931,0.272403568029404,NA,NA,NA,NA,NA,NA,0.688171506943309,0.0646626824932152,NA,NA,NA,NA,NA,NA,NA,568514.752913164,NA,NA,224,0.131778580763844,2.29206541439217,298.194291845857,0.526856916889031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Island Lake","01/08/2018","07/12/2018","31/10/2018","21,357",84.2,-12.6806176267564,272.403568029404,3,"0","0","0","0","1","0","0","0","1","0","0","0","1","0",0,0,0,0,2.7,0,0,0,0,0,0,0,44,0,"1","0","0","0","0"
