"OPENING_ID","FireID","PlantAge","Reburn","High","Low","Medium","Unburned","DecVRICov","ConVRICov","PineVRICov","FirVRICov","SpruVRICov","DFirVRICov","CanopCloVRI","AgeVRI","HeightVRI","BA_VRI","Mn_dNBR","Spaced","Brushed","SitePrepped","Fertil","Prune","Planted","NumDenuda","HarvType","SurIM-Con","SurM-Con","SurNA-NF","SurCrClos","SurBA","Sur-High","Sur-Low","Sur-Medium","Sur-Unburned","sur_dNBR","Sur-AgeCl-2","Sur-AgeCl-5","Sur-AgeCl-3","SurIM-75Con","SurY-Con","SurM-Pine","SurM-PineMix","Sur-AgeCl-1","Sur-AgeCl-4","SurY-50_50","SurY-75Con","SurIM-50_50","SurM-75Con","SurM-75Pine","SurM-50_50","TotArea","1932","1958","Md_DOB","DEM_Slop","DEM_Asp","DEM_tpi","DEM_hli","SurIM-Dec","SurM-Dec","1919","1920","1921","1922","1923","1924","1925","1928","1929","1930","1931","1937","1938","1940","1946","1947","1949","1950","1951","1953","1957","1959","1961","1963","1965","1967","1969","1970","1972","1973","1974","1980","1986","1998","2000","2007","2009","2010","2012","2013","2015","2016","1926","1956","1978","1979","1985","1987","1988","1990","1991","1995","1999","2006","2008","2011","2014","2018","2017","1941","SurY-Dec","1960","2002","1934","1936","1944","FireName","StartDate","OfficialEndDate","AnalysisEndDate","Total_Area","Burned_Percent","dNBR_sc","sur_dNBR_sc","PlantAgeCat","BroadBurn","Chemical","DebrisMade","DebrisPiled","GrassSeed","Landings","Layout","MechUnk","None","PileBurn","Soil","SpotBurn","Trail","WBurn","BroadBurn_Area","Chemical_Area","DebrisMade_Area","DebrisPiled_Area","GrassSeed_Area","Landings_Area","Layout_Area","MechUnk_Area","None_Area","PileBurn_Area","Soil_Area","SpotBurn_Area","Trail_Area","WBurn_Area","NoBurn","AnyBurn","PileNoBurn","DebrisMade_Burn","SoilDist_Burn"
1067874,"C11937",11,0,0,0.716635176552354,0.0562514267777217,0.227113396669925,1.75,98.25,65.75,0,66.875,0,10.125,68.4375,13.20625,5.1686600625,0.435537397861481,0,1,0,0,0,1,1,"CC",0.393636035315008,0.482380113608319,NA,10.2,10.2,NA,0.437775825254374,0.199808478138817,0.362415696606808,0.423927515745163,NA,NA,NA,0.119920818733436,0.000273530872415763,NA,0.288524235457583,0.076252670424405,NA,NA,NA,NA,NA,0.197645379621557,0.00378950147082123,319269.353125011,NA,NA,226,0.0947394260448053,2.00080817026052,248.36704122311,0.57343360469294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North Baezaeko","01/08/2018","01/01/2000","31/10/2018","13,422",80.1,435.537397861481,423.927515745163,2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0"
1241354,"C11937",8,0,0,0.38495276917038,0.08212846122685,0.53291876960277,1.42857142857143,98.5714285714286,87.1428571428571,0,22.8571428571429,0,13.5714285714286,107.428571428571,18.5714285714286,9.15165714285714,0.367795273661613,0,0,0,0,0,1,2,"CC",0.143791150739771,0.78980391722578,0.0525066569422943,10.5555555555556,10.5555555555556,NA,0.310549210406943,0.193059462399986,0.496391327193071,0.39553527534008,NA,NA,NA,NA,0.0138982750921547,0.501449797613808,NA,0.410961980876527,NA,NA,NA,NA,NA,0.288354119611973,NA,185770.823421205,NA,NA,225,0.0813933748651442,3.31689521337987,236.637568455116,0.579449870861044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North Baezaeko","01/08/2018","01/01/2000","31/10/2018","13,422",80.1,367.795273661613,395.53527534008,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0"
1253990,"C11937",8,0,0,0.654602099038977,0.0707992102640234,0.274598690696999,2.52173913043478,88.7826086956522,47.9130434782609,0,53.0434782608696,0,19.304347826087,120.347826086957,18.3565217391304,10.746796826087,0.471992164850235,0,0,0,0,0,1,2,"CC",0.00257075150585079,0.849135856075535,0.121955715237139,18.3823529411765,18.3823529411765,0.00390882151274964,0.399837890005849,0.214413604865538,0.381839683615863,0.382204443216324,NA,NA,NA,NA,0.0229861369668831,0.311290904611192,0.503572765700373,0.161895993528681,NA,NA,NA,NA,0.00335154021459171,0.0178412165759248,NA,681314.664044595,NA,NA,225,0.0892242519444678,2.52415967062592,238.335069552519,0.562118959656433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North Baezaeko","01/08/2018","01/01/2000","31/10/2018","13,422",80.1,471.992164850235,382.204443216324,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0"
1254153,"C11937",8,0,0,0.45778823297735,0.0899676522558384,0.452244114766811,0,100,55.8181818181818,0,49.6363636363636,0,17.0909090909091,135.090909090909,22.1,10.3082644545455,0.375453591346741,0,1,0,0,0,1,2,"CC",0.150106963499872,0.759088604376002,0.054057749392182,13.75,13.75,NA,0.418826224638834,0.186180075527402,0.394993699833764,0.322330310940742,NA,NA,NA,NA,0.0367466827319445,0.272477643035672,0.48661096134033,0.128407155553742,NA,NA,NA,NA,NA,NA,NA,844900.122198503,NA,NA,225,0.0828471957817505,2.52827197768527,242.463240231262,0.564153386574876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North Baezaeko","01/08/2018","01/01/2000","31/10/2018","13,422",80.1,375.453591346741,322.330310940742,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0"
1459616,"C11937",5,0,0,0.285900202131563,0.0301303629669357,0.683969434901501,2,78,65.8,0,20.2,0,16.6,110.4,17.25,8.9842881,0.575781404972076,0,0,0,0,0,1,2,"CC",0.402923739779216,0.560218611412709,0.0368576488080752,20.4285714285714,20.4285714285714,NA,0.553830494742712,0.399189842325855,0.0469796629314333,0.292836710810661,NA,NA,NA,NA,NA,0.189127253385713,0.128806647189639,NA,NA,NA,NA,NA,NA,0.239057399674112,NA,592204.37281213,NA,NA,226,0.152298618787035,1.90915889759042,257.217258865612,0.505998794754891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North Baezaeko","01/08/2018","01/01/2000","31/10/2018","13,422",80.1,575.781404972076,292.836710810661,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0"
1496930,"C11937",5,0,0,0.078279886086128,0.00380015834870143,0.91791995556517,2.04347826086957,84.9130434782609,59.8695652173913,0.652173913043478,31.3478260869565,0,20,117.608695652174,17.6826086956522,10.7596156956522,0.208875134587288,0,0,0,0,0,1,2,"CC",0.0667671756587457,0.866324140154596,0.0600240974300034,19.9655172413793,19.9655172413793,NA,0.206738159516907,0.00336172112193034,0.789900119361163,0.313684418797493,NA,NA,NA,NA,NA,0.52218342911816,0.189654528714814,0.493678237597047,NA,NA,NA,NA,0.00688458675665537,0.161370769078276,NA,3147843.46715057,NA,NA,225,0.117603815100787,1.90935123844441,269.138896419112,0.536069877662953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North Baezaeko","01/08/2018","01/01/2000","31/10/2018","13,422",80.1,208.875134587288,313.684418797493,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0"
1513630,"C11937",5,0,0,0.219862907942363,0.0307788772277198,0.749358214829917,8.53846153846154,79.9230769230769,56.9826923076923,0,23.5365384615385,0.75,18.8076923076923,101.884615384615,18.0403846153846,9.48272898076923,0.350350543856621,0,0,0,0,0,0,1,"CC",0.247784813649668,0.412365478744497,0.0498038742204162,20.0327868852459,20.0327868852459,0.00108016304638614,0.476096282135374,0.205386972131862,0.317436582686378,0.419797718524933,0.0128884049888524,NA,NA,0.0216999532171052,0.012767408748796,0.278438588351515,0.274399002663316,0.0298657403384856,NA,NA,NA,NA,0.0813244067459536,0.114170162940161,0.174254064673563,7986866.28829038,NA,NA,226,0.121493650048837,2.91560142570849,242.802333188551,0.550967358425596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North Baezaeko","01/08/2018","01/01/2000","31/10/2018","13,422",80.1,350.350543856621,419.797718524933,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0"
1532430,"C11937",4,0,0,0.31858607995737,0.0284226313485495,0.652991288694081,4.52631578947368,63.8947368421053,54.7894736842105,0,9.10526315789474,0,12.7368421052632,99.3157894736842,14.8157894736842,7.45149257894737,0.334593579173088,0,0,0,0,0,1,4,"CC",0.0399832607198206,0.746704095436569,0.158178331475514,14.0769230769231,14.0769230769231,NA,0.423272072958829,0.175497626324317,0.401230300716854,0.290943771600723,NA,NA,NA,NA,NA,0.637223487496906,0.164614920307759,0.00751709922732812,NA,NA,NA,NA,0.0551343123680957,NA,NA,2451213.43917334,NA,NA,226,0.0811543248840735,2.47518266443684,229.736799868415,0.571621569914415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North Baezaeko","01/08/2018","01/01/2000","31/10/2018","13,422",80.1,334.593579173088,290.943771600723,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0"
1564115,"C11937",3,0,0,0.534944549852772,0.0139381137407058,0.451117336406522,13.3333333333333,86.6666666666667,10,0,76.6666666666667,0,34,127.666666666667,22.9333333333333,21.2533933333333,0.546741604804993,0,0,0,0,0,1,2,"CC",NA,0.914334332244952,0.085665667755048,30.4,30.4,NA,0.343477057245059,0.404099335084225,0.252423607670716,0.5206358730793,NA,NA,NA,NA,NA,NA,0.914334332244952,0.0441004422958626,NA,NA,NA,NA,NA,NA,NA,89700.3387249815,NA,NA,226,0.0814127482340804,2.05651301806983,240.123496542172,0.540082187676916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North Baezaeko","01/08/2018","01/01/2000","31/10/2018","13,422",80.1,546.741604804993,520.6358730793,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0"
1565295,"C11937",3,0,0,0.503817897314937,0.0134478165278263,0.482734286157237,0.714285714285714,85,58.1428571428571,0,26.8571428571429,0,16.2857142857143,101.285714285714,17.4285714285714,8.55226585714286,0.414427891373634,0,0,0,0,0,1,2,"CC",0.244370045000261,0.646344690217262,0.101805587027022,20.6,20.6,NA,0.281246841344036,0.379948269572973,0.338804889082992,0.378890097141266,NA,NA,NA,NA,0.0074796777554555,0.41879858211797,0.220772109061285,0.0568792018698827,NA,NA,NA,NA,NA,0.00677399903800699,NA,220154.212711967,NA,NA,225,0.104833923862316,3.40731731666939,240.215862151115,0.566816964336941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North Baezaeko","01/08/2018","01/01/2000","31/10/2018","13,422",80.1,414.427891373634,378.890097141266,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0"
