"OPENING_ID","PlantAge","Reburn","High","Low","Medium","Unburned","DecVRICov","ConVRICov","PineVRICov","FirVRICov","SpruVRICov","DFirVRICov","CanopCloVRI","AgeVRI","HeightVRI","BA_VRI","Mn_dNBR","Spaced","Brushed","SitePrepped","Fertil","Prune","Planted","NumDenuda","HarvType","SurIM-75Con","SurIM-Con","SurM-50_50","SurM-75Con","SurY-Con","SurCrClos","SurBA","SurM-PineMix","Sur-High","Sur-Low","Sur-Medium","Sur-Unburned","sur_dNBR","Sur-AgeCl-1","SurM-Con","SurNA-NF","SurM-Pine","Sur-AgeCl-2","SurM-75Pine","Sur-AgeCl-4","Sur-AgeCl-3","Sur-AgeCl-5","SurIM-50_50","SurY-50_50","SurY-75Con","SurIM-Dec","SurM-Dec","TotArea","1922","1930","1941","1985","2009","2013","2014","2016","Md_DOB","DEM_Slop","DEM_Asp","DEM_tpi","DEM_hli"
-578620000,28,0,0.0847938628173952,0.15146058617057,0.257348516692778,0.506397034319256,0,92.3076923076923,56.7692307692308,6.15384615384615,86.1538461538462,0,27,72.3076923076923,10.1846153846154,12.3760107692308,0.195162206888199,1,0,1,1,0,1,1,"CC",0.00557169651372232,0.115623146773698,NA,NA,0.461645875640722,26.9166666666667,26.9166666666667,0.257435857441923,0.356496531538441,0.0726273679970416,0.552115432264442,0.0187606682000755,0.592044532299042,0.639940521219437,0.349861806479184,0.0672974745926742,NA,0.0184502806999466,0.0636818124316004,NA,NA,NA,NA,NA,NA,NA,NA,494530.634645625,NA,NA,NA,NA,NA,NA,NA,NA,220,0.0990671833865951,3.86106067374483,255.140233182993,0.617479206856077
-578590000,35,0,0.000365394170106293,0.146399645193992,0.0812278012419232,0.772007159393978,1.27272727272727,89.6363636363636,41.2727272727273,10.4545454545455,79.1818181818182,0,25.1818181818182,95.0909090909091,13.8181818181818,13.8117196363636,0.159053236246109,0,0,1,0,0,1,1,"CC",NA,0.0298760442152282,NA,0.00817535157000896,0.343714032162558,29.0714285714286,29.0714285714286,0.270794310466863,0.0528816766912047,0.0151327070295103,0.655533902450612,0.276451713828673,0.496367841959,0.381146341186164,0.316410468839991,0.301824103212213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736334.75351744,NA,NA,NA,NA,NA,NA,NA,NA,223,0.163141394435597,3.2669890444458,262.752558421276,0.662321768129351
-578580000,33,0,0.267264959295129,0.0215134410163734,0.395365222107346,0.315856377581152,3.18181818181818,96.8181818181818,39.5363636363636,16.9090909090909,79.9090909090909,0,34.5454545454545,111.727272727273,14.7181818181818,17.9937951818182,0.732771009206772,1,0,1,0,0,1,1,"CC",0.117776628003233,0.0304775883533528,NA,NA,0.335590183666241,35,35,0.350108109206477,0.261728762421981,0.0560056979643033,0.524270952333548,0.157994587280168,0.876431375741959,0.283613304061146,0.516155599977174,NA,NA,0.295313033599557,0.0838703661792654,0.140620157640059,NA,NA,NA,NA,NA,NA,NA,395068.548699847,NA,NA,NA,NA,NA,NA,NA,NA,211,0.0933728389724766,2.48176442976264,231.905818155367,0.568100084656994
-578570000,40,0,0.108219085426007,0.101455730905276,0.127150891555109,0.663174292113608,2.27272727272727,97.7272727272727,39.0818181818182,12.7272727272727,85,0,35.4545454545455,118.181818181818,16.1181818181818,22.178257,0.262099042534828,1,0,1,0,0,0,1,"CC",0.0151532650156344,0.0212728011206017,NA,NA,0.359803683978623,29.7222222222222,29.7222222222222,0.438815351440894,0.232928984075623,0.117070223955775,0.614843167725867,0.0351576242427339,0.760163068771362,0.286260406457875,0.598195794516393,0.00557445536874724,NA,0.283805423312336,0.159380443075499,0.0359144786320626,0.0138496915468739,NA,NA,NA,NA,NA,NA,502969.981599811,NA,NA,NA,NA,NA,NA,NA,NA,211,0.08618390757682,1.57546596715277,238.334633200509,0.534041309995311
-578560000,30,0,0.00447495711574179,0.053623103290065,0.0581131995905624,0.883788740003631,0,100,41.0916666666667,15,85,0,35.5,136.166666666667,17.0666666666667,20.6015505833333,0.180435940623283,0,0,1,1,0,1,1,"CC",NA,0.0514504325682106,NA,NA,0.258622833805122,33.6842105263158,33.6842105263158,0.661155737164922,0.0182898532394217,0.175501042159658,0.559520430830944,0.246688673769976,0.589240938425064,0.551357266911111,0.689834324211729,9.24094149375259e-05,NA,0.0687150772905657,0.0224964671532657,0.0770101253588444,NA,NA,NA,NA,NA,NA,NA,751593.057083646,NA,NA,NA,NA,NA,NA,NA,NA,211,0.0879929799234652,2.13862064455195,254.841878279457,0.569584082328094
-577690000,9,1,0,0.43743945683953,0.515422796875311,0.0471377462851591,16.25,83.75,43.5,1.08333333333333,81.8333333333333,0,20.5833333333333,62.3333333333333,15.7916666666667,10.6762235,0.608197927474976,0,0,1,0,0,1,2,"CC",0.00490956787523244,0.735381779817814,NA,NA,0.103851731436114,19.1052631578947,19.1052631578947,4.86765942241659e-05,NA,0.240632340642204,0.700342075395056,0.0590255839627398,0.627781331539154,0.0997224141172902,4.86765942241659e-05,NA,NA,NA,NA,NA,NA,NA,0.149989957863518,0.0058182864130976,NA,NA,NA,1102351.05774193,NA,NA,NA,NA,NA,NA,NA,NA,220,0.147964761487665,3.594834784586,238.785460731637,0.665484099587612
-577590000,9,1,0,0.0775412031907591,0.919272743948573,0.00318605286066844,20.7272727272727,79.2727272727273,31.8181818181818,4.09090909090909,72.4545454545455,2.72727272727273,16.0909090909091,62.2727272727273,13.3181818181818,8.22244372727273,0.706776469945908,1,0,1,1,0,1,3,"CC",0.00102544719848762,0.688711981436703,0.00543725068891599,0.0963623305531205,0.0180280924057823,23.1,23.1,0.101799581242037,NA,0.098008573033206,0.832292002168863,0.0696994247979308,0.648799300193787,0.178693202055389,NA,NA,NA,NA,NA,NA,NA,NA,0.0235202155545597,NA,0.16691468216243,NA,NA,895564.459346009,NA,NA,NA,NA,NA,NA,NA,NA,220,0.0998104136575712,3.47032849443704,214.041158935547,0.601127840787172
-577560000,9,1,0,0.694265643447209,0.287271502227205,0.0184628543255865,16.375,71.125,24.875,4.375,66.75,0,20.625,60.625,15.7125,10.64957,0.600025445222855,0,0,1,0,0,1,3,"CC",0.0107035100990929,0.485129836553195,NA,NA,NA,18.9473684210526,18.9473684210526,NA,NA,0.308330464657267,0.525661944620535,0.166007590722198,0.580158352851868,NA,0.0410696456084956,0.188972690424465,NA,NA,NA,NA,NA,NA,0.245930230875896,0.0281940864388548,NA,NA,NA,529937.429516271,NA,NA,NA,NA,NA,NA,NA,NA,220,0.171065095203262,3.43571625001169,221.086193084717,0.639207074519348
-577530000,9,1,0.00139557967635355,0.242262068354203,0.728905817927764,0.02743653404168,16.8888888888889,83.1111111111111,22.7777777777778,10.3333333333333,71.6666666666667,0,17.1111111111111,72.6666666666667,12.6,8.17668777777778,0.640295803546906,0,0,1,1,0,1,3,"CC",0.227641025180966,0.484918147176719,NA,NA,0.124800022106731,18.7692307692308,18.7692307692308,0.0460839287383935,0.0244403965235657,0.266123755851296,0.656053462836238,0.053382384788901,0.657896399497986,0.145396216571658,0.0703376375604262,NA,NA,NA,NA,NA,NA,NA,0.0418128396613981,0.0504903283137602,NA,NA,NA,942502.524498615,NA,NA,NA,NA,NA,NA,NA,NA,220,0.199802110603168,3.9172558896962,258.675121837798,0.676776393510046
-577510000,9,1,0,0.0152507424335206,0.984749257566479,0,13.1666666666667,86.8333333333333,41.6666666666667,0.833333333333333,83.5,2.5,24.1666666666667,75.8333333333333,16.25,13.3555540833333,0.659014612436295,0,0,1,1,0,1,2,"CC",NA,0.545854812888896,NA,0.0769417873394869,NA,24.2307692307692,24.2307692307692,0.167519562417331,NA,0.123234739792636,0.876234227821522,0.000531032385842041,0.599411964416504,0.309543141308951,0.117744083088624,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.259459316682993,NA,NA,583482.141464005,NA,NA,NA,NA,NA,NA,NA,NA,220,0.132604617098013,4.04178369808387,207.7553033711,0.614443558739659
-577250000,21,0,0,0.24328887945785,0.595131818606959,0.161579301935191,28.75,71.25,33.75,2.5,68.75,0,27.5,80.5,17.7,15.78043275,0.469518750905991,0,0,0,0,0,1,1,"CC",0.313245813641327,NA,NA,NA,0.195547725077681,23.75,23.75,0.205724071266215,NA,0.24556584140953,0.749052934541686,0.00538122404878434,0.514268517494202,NA,0.205724071266215,0.0870507822907767,NA,NA,NA,NA,NA,NA,0.198431607723999,NA,NA,NA,NA,75042.9376611877,NA,NA,NA,NA,NA,NA,NA,NA,225,0.179809561085909,2.75111636450124,219.987086096475,0.636338888212692
-577150000,30,0,0,0.111025657712293,0.0196945581199425,0.869279784167765,52.2222222222222,47.7777777777778,18.5555555555556,2.22222222222222,45.5555555555556,0,30.6666666666667,83.2222222222222,20.8,19.7399404444444,0.215546153485775,0,1,1,0,0,1,1,"CC",0.234567219167516,0.164988275310505,NA,NA,NA,26.3076923076923,26.3076923076923,NA,NA,0.404911473960087,0.197660705439119,0.397427820600794,0.371465414762497,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.60044450552198,NA,NA,NA,NA,248356.72601489,NA,NA,NA,NA,NA,NA,NA,NA,212,0.158951233882856,2.99772418779986,197.267708260672,0.64847378049578
-577140000,30,0,0,0.0489450881907061,0.0891919151275801,0.861862996681714,45.8888888888889,54.1111111111111,15.2222222222222,2.77777777777778,51.3333333333333,0,36.2222222222222,82.2222222222222,19.8666666666667,21.7571851111111,0.21398563683033,0,1,1,0,0,1,1,"CC",0.127827617563078,0.0917223012074835,NA,NA,NA,37.3636363636364,37.3636363636364,NA,NA,0.381321593476117,0.378797613487342,0.239880793036541,0.422702983021736,0,0.119865940707332,NA,NA,NA,NA,NA,NA,NA,0.660584140522107,NA,NA,NA,NA,548979.576444305,NA,NA,NA,NA,NA,NA,NA,NA,225,0.137841071131067,2.45594269336743,190.42495983947,0.610101157397375
-208720000,28,0,0.305154644319477,0.0247477214108755,0.0654996863341966,0.604597947935451,3.66666666666667,96.3333333333333,49.8888888888889,17.7777777777778,78.5555555555556,0,43.3333333333333,41.8888888888889,10.3,11.1575943333333,0.234346151351929,1,0,1,0,0,1,1,"CC",NA,0.116880771953816,NA,NA,0.738260643307719,40,40,NA,0.444501211954939,0.0525098702331054,0.387453341764677,0.115535576047279,0.650946259498596,NA,0.144858584738465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751091.37872901,NA,NA,NA,NA,NA,NA,NA,NA,235,0.0935271783854037,1.93018100198631,251.030628190574,0.539984610285857
10551,27,0,0.0474501760728142,0.00571156928874331,0.371551529580178,0.575286725058265,1.875,85.625,62.3625,2.5,83.125,0,22.375,57.75,12.425,10.717252625,0.233786210417747,0,0,1,0,0,1,1,"CC",NA,0.333405781833802,NA,NA,0.281197794389405,22.7692307692308,22.7692307692308,0.254243265925525,0.0195206416181673,0.331210599109512,0.320575681568564,0.328693077703757,0.50414165854454,0.285096146208964,0.339514493619863,0.0458819301569296,0.0822752925712599,0.14340299649052,NA,NA,NA,NA,NA,NA,NA,NA,NA,741512.723640708,NA,NA,NA,NA,NA,NA,NA,NA,229,0.0960295050200289,1.59790743418272,252.876802566694,0.54414574594711
10830,27,0,0,0.06324043519798,0.118521019388109,0.818238545413911,1.25,98.75,63.25,2.5,96.25,0,35,60.25,10.95,11.68897275,0.288003623485565,0,0,0,0,0,1,1,"CC",NA,0.432838666080236,NA,NA,0.238245942331571,41,41,0.328915391588194,0.00361801120111926,0.166818922009678,0.436127214002137,0.393435852787066,0.464667022228241,NA,0.328915391588194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64305.4788709059,NA,NA,NA,NA,NA,NA,NA,NA,229,0.0640639423259667,2.03309454151562,225.135866873605,0.558916163018772
10832,27,0,0,0,0.0142978102774597,0.98570218972254,0,100,51.25,3.75,96.25,0,31.25,63.75,16.175,12.28589975,0.209050789475441,0,0,0,0,0,1,1,"CC",NA,0.718855563220166,NA,NA,0.0279492467177259,27.6666666666667,27.6666666666667,0.253195190062109,NA,NA,0.148009392680964,0.851990607319036,0.213152967393398,NA,0.253195190062109,NA,NA,0.0310793427746812,NA,NA,NA,NA,NA,NA,NA,NA,NA,23624.3715255617,NA,NA,NA,NA,NA,NA,NA,NA,229,0.115995381914434,1.88233220364366,233.744640531994,0.535841321661359
11543,27,0,0.0547621446613437,0.128747736131229,0.547515115658652,0.268975003548775,5.44545454545455,94.5545454545455,62.1727272727273,1.81818181818182,91.8272727272727,0.909090909090909,31,62.5454545454545,13.5272727272727,11.9479826363636,0.728247761726379,0,0,1,0,0,1,1,"CC",NA,0.433216627891214,0.206284057633938,NA,0.257813840996773,29.3333333333333,29.3333333333333,0.295821473838914,0.086255068395717,0.17159595513658,0.585140902359579,0.157008074108124,0.651083469390869,0.260501942467585,0.102685473478074,NA,0.0131480572730985,NA,NA,NA,0.398978181340705,NA,NA,NA,NA,NA,NA,127457.435405705,NA,NA,NA,NA,NA,NA,NA,NA,227,0.13308379702716,3.41740946681567,240.919715558979,0.649249629235603
11544,27,0,0,0.0710374296830754,0.0100909166388887,0.918871653678036,0,100,58.6666666666667,3.33333333333333,96.6666666666667,0,35.3333333333333,52,12.0333333333333,11.1371763333333,0.158474639058113,0,0,1,0,0,1,1,"CC",NA,0.362280900616441,NA,NA,0.519578226995926,27.4,27.4,0.118140872387633,NA,0.269092551693944,0.102716882555886,0.62819056575017,0.275918990373611,0.0872964809087691,0.118140872387633,NA,NA,NA,NA,NA,0.326343981230136,NA,NA,NA,NA,NA,NA,20318.171301946,NA,NA,NA,NA,NA,NA,NA,NA,227,0.0944710492925799,4.20651756324198,226.681117845618,0.608325476231782
11548,24,0,0,0,0.0757728234573566,0.924227176542643,2,58,40,2,56,0,33,38.2,8.84,14.3419418,0.227372281253338,0,0,1,0,0,1,1,"CC",NA,0.48916317954059,NA,NA,0.0129462454991663,24.875,24.875,0.15838972173141,NA,0.0302274908427151,0.390917446401834,0.578855062755451,0.330924391746521,NA,0.187381442089097,0.310509132871147,NA,NA,NA,NA,0.403650274140133,NA,NA,NA,NA,NA,NA,18340.9968625605,NA,NA,NA,NA,NA,NA,NA,NA,226,0.0601216096431017,3.49368816614151,204.294543457031,0.609454509615898
11553,24,0,0.216674234211841,0.00934347289647952,0.707083532554873,0.066898760336807,1,99,58,4,93,2,27.6,44.8,7.76,12.5800724,0.891713917255402,1,0,1,0,0,1,1,"CC",NA,0.452650136578089,NA,NA,0.508137181108254,27.6,27.6,0.0392126823136578,0.279718092509973,0.0928162190083416,0.549389088715094,0.0780765997665907,0.729526817798615,0.541341176965865,0.0392126823136578,NA,NA,NA,NA,NA,0.449091988320534,NA,NA,NA,NA,NA,NA,70819.9471420795,NA,NA,NA,NA,NA,NA,NA,NA,226,0.130464247630861,2.00202938302969,248.168313833383,0.574966590756025
11582,28,0,0.0245175187017877,0.0203851588528359,0.086437593616198,0.868659728829178,5.45454545454545,94.5454545454545,31.8181818181818,9.54545454545454,82.7272727272727,2.27272727272727,29.6363636363636,97.1818181818182,15.2818181818182,23.051256,0.165536522865295,1,0,1,0,0,1,1,"CC",NA,0.29669907256653,NA,0.0965974713723969,0.223438814756334,25.8125,25.8125,0.473925536143729,NA,0.117671454079199,0.721003755814238,0.161324790106563,0.677929937839508,0.275644898565845,0.383264641304739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,796917.997352811,NA,NA,NA,NA,NA,NA,NA,NA,226,0.172617139373143,1.38037792630704,219.975658007261,0.4909604667607
11583,28,0,0.603988854793203,0.0133474103403616,0.184382228752419,0.198281506114016,0,100,66.6666666666667,15.8333333333333,82.5,1.66666666666667,23.1666666666667,34.3333333333333,5.66666666666667,8.0226885,1.04964005947113,1,0,1,0,0,1,1,"CC",NA,0.169440521345447,NA,NA,0.724177012117478,27.7272727272727,27.7272727272727,0.0955760951638601,0.0607260304978735,0.123889043997411,0.801289516738262,0.0140954087664544,0.725329756736755,0.786276727878713,0.106382466537075,NA,8.12261417344006e-07,NA,0.0108055591117976,NA,0.178651032098869,NA,NA,NA,NA,NA,NA,783858.043841192,NA,NA,NA,NA,NA,NA,NA,NA,226,0.16502647826265,1.53748784833561,264.493394584876,0.51175837151577
11585,27,0,0,0.00247655530788726,0.122991788005551,0.874531656686562,0,83.3333333333333,69.3333333333333,3.33333333333333,80,0,28.8333333333333,12.8333333333333,4.33333333333333,6.090803,0.150451608002186,0,0,1,0,0,1,1,"CC",NA,0.136001573065605,NA,NA,0.43549736947284,28,28,0.0599737435543409,0.00562204548580022,0.277720538520569,0.360920897114153,0.355736518879478,0.461823284626007,0.571183824658191,0.0599737435543409,0.368527313907215,NA,NA,NA,NA,0.0556982059749464,NA,NA,NA,NA,NA,NA,613893.72639817,NA,NA,NA,NA,NA,NA,NA,NA,227,0.100656141339514,3.63781738139792,221.239126604657,0.62038135649853
11586,27,0,0.15785209860228,0.00893721260798644,0.641035803877012,0.192174884912721,3.63636363636364,96.3636363636364,55.9,1.81818181818182,94.5454545454545,0,33.1818181818182,60.4545454545455,11.8636363636364,12.8235753636364,1.12053626775742,1,0,1,0,0,1,1,"CC",NA,0.385433612055089,0.0306961442640099,NA,0.376071102051762,26.2631578947368,26.2631578947368,0.228717257444783,0.047884124852119,0.151833312720069,0.629264145082545,0.171018417345267,0.652830600738525,0.452384262377208,0.207799141629139,NA,0.00977802844836503,0.0139326124905094,NA,NA,0.258303006780803,NA,NA,NA,NA,NA,NA,838945.034415604,NA,NA,NA,NA,NA,NA,NA,NA,227,0.113520810029587,3.43559717277376,233.544263688604,0.639800235884348
11587,27,0,0.0592649067607702,0.0133696112492196,0.0975598896474441,0.829805592342566,0.625,99.375,48.375,15.625,81.25,2.5,24.875,64.5,9.8125,13.477138625,0.183924809098244,0,0,1,0,0,1,1,"CC",NA,0.0297924830007051,NA,NA,0.617976337082128,27.1111111111111,27.1111111111111,0.352231179917167,0.00956286027878976,0.251984667245412,0.657621870101002,0.0808306023747959,0.702279478311539,0.66793753875539,0.352231179917167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,839408.772908847,0.14238453010692,NA,NA,NA,NA,NA,NA,NA,226,0.148174272932331,1.50442258355058,263.027944113991,0.511112309745289
11588,29,0,0.0939457493323474,0.0883758908893272,0.353680817904755,0.463997541873571,1.11111111111111,87.7777777777778,49.4444444444444,2.77777777777778,85,0,33.4444444444444,68.1111111111111,13.8111111111111,16.6465133333333,0.363969922065735,0,1,1,0,0,1,1,"CC",NA,0.140711132034027,NA,NA,0.196423785142675,23.1333333333333,23.1333333333333,0.55896625205017,0.0285682131425112,0.123529760931719,0.6847785022972,0.16312352362857,0.641291588544846,NA,0.586483543522828,0.0763815393004697,NA,0.230472399609795,NA,NA,0.0581699381789553,NA,NA,NA,NA,NA,NA,451508.778612648,NA,NA,NA,NA,NA,NA,NA,NA,226,0.0701736066639386,2.63853894552812,208.5401797995,0.581324777792637
14571,26,0,0.117013910148786,0.270809398779983,0.562683057499669,0.0494936335715624,3.71428571428571,91.5238095238095,37.8095238095238,10.047619047619,81.4761904761905,0,25.3333333333333,121.809523809524,15.8190476190476,16.4704244285714,0.471866711974144,0,1,0,0,0,1,1,"CC",0.0343576078751786,0.0262786453788447,NA,0.0306472214990188,0.289388387144537,24.4,24.4,0.531682027501759,0.298057732683978,0.0182003666708771,0.680143973710843,0.0035979269343014,0.566213190555573,0.163252796943745,0.611382470388926,0.00794566771349459,0.0210412781298659,0.170751540875295,0.0231865836118114,NA,NA,NA,NA,NA,NA,NA,NA,1176542.56643562,NA,NA,NA,NA,NA,NA,NA,NA,211,0.141585908886241,3.26917950796489,223.189454942077,0.650846855695011
14572,26,0,0.265742072455669,0.0611991896554026,0.395279115732957,0.277779622155971,5.16666666666667,94.8333333333333,35.4166666666667,2.5,92.3333333333333,0,29.1666666666667,113.5,18.5583333333333,12.6383309166667,0.66700404882431,0,0,0,0,0,1,1,"CC",NA,0.0589486351318555,NA,NA,0.138243935779926,26.2631578947368,26.2631578947368,0.772952827968859,0.00513478893297945,0.0811139303891373,0.873858994966873,0.0398922857110106,0.744381278753281,0.0360561116233677,0.801700410294279,NA,NA,0.146697970866992,0.00587756082984103,NA,NA,NA,0.00110701879393984,NA,NA,NA,NA,673650.734831502,NA,NA,NA,NA,NA,NA,NA,NA,211,0.119437691698472,2.96075272337347,202.528347249349,0.597688253641129
14573,26,0,0.0694574829636953,0.314706081792284,0.265629823837572,0.350206611406448,39.2,54.1333333333333,33.2666666666667,0,54.1333333333333,0,19.2,109.933333333333,15.7266666666667,10.1025326666667,0.338730797171593,0,1,0,0,0,1,1,"CC",NA,0.0356412817016886,0.440297748468938,0.213245820725735,0.133676351949098,19.875,19.875,0.802049983649317,0.261060231043744,0.0354943633444073,0.703435712353154,9.69325869474934e-06,0.619193255901337,0.109340559041877,0.17713879715454,NA,NA,0.134690739317241,NA,NA,0.0567543660849605,NA,NA,NA,NA,NA,NA,472016.396262443,NA,NA,NA,NA,NA,NA,NA,NA,211,0.117332578072875,2.98583127122659,216.085345458984,0.637012830262001
14574,24,0,0.121500295188669,0.522954878927772,0.355544825883559,0,36.625,57.125,40.9375,0.125,57,0,20.9375,103,15.51875,10.6327149375,0.339401960372925,0,1,0,0,0,1,2,"CC",NA,0.0785418370081904,0.365336399895171,0.0307544837783625,0.0459861882834235,20.5263157894737,20.5263157894737,0.569696752424675,0.208428254090136,0.0643106970098123,0.673173680869263,0.0540873680307884,0.605061411857605,0.0578147278858464,0.369873239818142,0.0893219777108089,0.0232883609383351,0.0737934251006533,0.147370734657713,NA,NA,NA,NA,NA,0.0201858735059017,NA,NA,676020.477279935,NA,NA,NA,NA,NA,NA,NA,NA,211,0.160696234499014,2.85386035331138,211.823019688823,0.644737515197807
14576,24,0,0,0.0468081773035593,0.00148988588072671,0.951701936815714,3.5,96.5,13.8888888888889,12.7777777777778,83.7222222222222,0,28.3333333333333,111.611111111111,17.1388888888889,16.6494381666667,0.142255708575249,0,1,1,0,0,1,1,"CC",NA,0.161730782275875,NA,NA,0.227386462645966,28.6923076923077,28.6923076923077,0.260102441335147,NA,0.309978075586191,0.0985802187206555,0.591441705693154,0.224448315799236,NA,0.610882755078159,NA,NA,0.217348730117143,NA,NA,NA,NA,NA,NA,NA,NA,NA,1395894.80136091,NA,NA,NA,NA,NA,NA,NA,NA,219,0.161704051223886,5.32347135657728,212.056741342821,0.554291457781071
14577,24,0,0.0214307242389047,0.11918703208567,0.0906387279629444,0.768743515712481,21.6206896551724,71.4827586206897,30.551724137931,3.79310344827586,67.6896551724138,0,27.1724137931034,107.965517241379,17.1793103448276,15.5405727931034,0.225702866911888,0,1,1,0,0,1,1,"CC",NA,0.1739654312423,0.157722354378456,0.0726426810335286,0.11110598864307,26.8947368421053,26.8947368421053,0.453329508482542,0.0868801434142957,0.0732194342262775,0.283457330213496,0.556443092145931,0.323597177863121,0.0629919032004069,0.317330411796916,0.167233132905729,0.0195215927192387,0.109553455036774,NA,NA,0.00173015589015178,NA,NA,NA,NA,NA,NA,1844324.11204573,NA,NA,NA,NA,NA,NA,NA,NA,219,0.158910615494034,3.41351438231378,214.491551689764,0.565390722836142
14578,24,0,0,0.0318820749448169,0.0488640020193209,0.919253923035862,0,100,45.9090909090909,15.4545454545455,84.5454545454545,0,37.7272727272727,103.545454545455,20.5272727272727,23.0764773636364,0.178393721580505,0,0,1,0,0,1,1,"CC",NA,0.861850611073482,NA,NA,0.00057274615115623,35.25,35.25,0.0818791908045664,NA,0.115332510332577,0.283348856805535,0.601318632861888,0.180503502488136,0.133060998824066,0.137576642775361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552797.505197091,NA,NA,NA,NA,NA,NA,NA,NA,221,0.1369462224723,4.60122244562197,274.191649001207,0.586188205277048
14607,26,0,0.00593603968881424,0.758769071304774,0.0891244267750375,0.146170462231374,0,100,35.1428571428571,35.7142857142857,64.2857142857143,0,32.1428571428571,106.857142857143,16.5571428571429,15.4819441428571,0.143095344305038,0,0,1,0,0,1,1,"CC",NA,0.379251423389664,NA,NA,NA,36.6666666666667,36.6666666666667,0.508787436395912,0.153219493450179,0.102513231803113,0.56670536216621,0.177561912580497,0.512441992759705,NA,0.620748576610336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135540.843577827,NA,NA,NA,NA,NA,NA,NA,NA,223,0.147255772951286,3.475304025691,306.414206427497,0.542440071903371
35334,24,0,0,0.107199287359798,0.462768233362619,0.430032479277583,3.33333333333333,96.6666666666667,61.65,0,96.6666666666667,0,36.6666666666667,53.1666666666667,14.9,11.8282565,0.451028987765312,0,0,1,0,0,1,1,"CC",NA,0.936385249230728,NA,NA,NA,35,35,0.0636147507692718,NA,0.222743426836865,0.770440654593352,0.00681591856978333,0.614292204380035,NA,0.0636147507692718,NA,NA,0.0186413792622971,NA,NA,NA,0.120601281304881,NA,NA,NA,NA,NA,207857.314631885,NA,NA,NA,NA,NA,NA,NA,NA,229,0.063711623919274,3.21636541307283,190.882612609863,0.599181701987982
36046,21,0,0,0.0340172050574434,0.200633935964833,0.765348858977724,29.2,70.8,30.8,3,67.8,0,30.6,100.4,20.16,14.4455498,0.237361885607243,0,0,1,0,0,1,2,"CC",NA,NA,0.106738843382506,0.473969259899772,0.159151558607134,22.8888888888889,22.8888888888889,0.580593024342554,NA,0.221056282774088,0.639034693610559,0.139909023615353,0.483356177806854,0.116867041442522,0.188189225632248,NA,NA,NA,NA,NA,NA,NA,NA,0.0719511124783404,NA,NA,NA,100806.300740867,NA,NA,NA,NA,NA,NA,NA,NA,230,0.0827747585165109,2.64993768006216,191.422750182071,0.590851896395118
43724,18,0,0.0777948114015731,0.000913054169250405,0.613674822513417,0.30761731191576,6.66666666666667,93.3333333333333,35,6.66666666666667,60,26.6666666666667,27,117,20.7,12.3210693333333,0.737254798412323,0,0,1,0,0,1,1,"CC",NA,0.00733104946192208,NA,NA,0.0651089553628848,24.9090909090909,24.9090909090909,0.493957372654668,0.0502191987993698,0.196866841521713,0.733920140576546,0.0189938191023712,0.75229024887085,0.664624107507604,0.927559995175193,NA,NA,NA,0.0666532752182853,NA,NA,NA,NA,NA,NA,NA,NA,162978.771452307,NA,NA,NA,NA,NA,NA,NA,NA,227,0.0997903370452808,3.52706691764748,224.327245217002,0.622703306912059
43727,18,0,0.0340640106615328,0.0423333519617686,0.460778721796293,0.462823915580406,11.25,88.75,30,2.5,66.25,20,30.25,110.5,19.95,14.20275225,0.565755188465118,0,0,1,0,0,1,1,"CC",NA,NA,NA,NA,0.0311093133740393,28.5,28.5,0.229485597037902,NA,0.397764469251759,0.58532956371945,0.0169059670287909,0.638247072696686,0.744944395157284,0.968890686625961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462119.933742125,NA,NA,NA,NA,NA,NA,NA,NA,226,0.115116599889569,3.10278352852677,236.396060434485,0.616142761430611
43729,17,0,0.135916015550023,0.0443791398716092,0.741467439939397,0.0782374046389707,17.8571428571429,82.1428571428571,13.5714285714286,7.14285714285714,52.8571428571429,22.1428571428571,31.5714285714286,91.8571428571429,17.6571428571429,8.48112014285714,0.922533392906189,0,0,1,0,0,1,1,"CC",0.035562543664252,0.0304223600808309,NA,NA,0.00082556350701668,27.75,27.75,0.146471405730554,0.0170786998613367,0.394271833229057,0.58726036299554,0.00138910391406613,0.662960767745972,0.817399130845336,0.9331895327479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220356.175971926,NA,NA,NA,NA,NA,NA,NA,NA,226,0.137851782741556,2.97093566426312,253.454390560288,0.652116798732175
