"OPENING_ID","SITE_PREP_","SITEPr_1_Meth","SITE_PREP1","SITE_PRE_1","SITE_PRE_2","SITEPr_2_Meth","SITE_PRE_3","SITE_PRE_4","SITE_PRE_5","SITEPr_3_Type","SITEPr_3_Meth","SITEPr_3_Area","SITEPr_3_Date","SITEPr_4","SITEPr_4_Type","SITEPr_4_Meth","SITEPr_4_Area","SITEPr_4_Date","PLANTING_1","PLANTING_2","PLANTING_3","PLANT_1_SP1","PLANT_1_NUM2","PLANT_1_SP2","PLANT_1_NUM2","PLANTING_4","PLANTING_5","PLANTING_6","PLANT_2_SP1","PLANT_2_NUM1","PLANT_2_SP2","PLANT_2_NUM2","PLANTING_C","PLANT_3_Type","PLANT_3_Meth","PLANT_3_Area","PLANT_3_Date","PLANT_3_SP1","PLANT_3_NUM1","PLANT_3_SP2","PLANT_3_NUM2"
-478540000,"BU",NA,13,1986-05-01,"ME",NA,13,1986-05-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-478530000,"GS",NA,7,1986-05-01,"BU",NA,7,1986-05-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",7,1993-04-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-478520000,"ME",NA,57,1986-05-01,"BU",NA,57,1986-05-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",38,1993-04-01,NA,NA,NA,NA,"FP",8,1993-04-01,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
-478510000,"BU",NA,2,1985-10-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-478500000,"BU",NA,3,1985-10-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",2,1992-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-478490000,"BU",NA,9,1983-11-01,"ME",NA,9,1983-11-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-478480000,"ME",NA,52,1983-11-01,"BU",NA,52,1983-11-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-478470000,"MA",NA,59,1982-11-01,"BU",NA,59,1982-11-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-478460000,"ME",NA,55,1981-11-01,"BU",NA,55,1980-11-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-478450000,"BU",NA,13,1984-11-01,"BU",NA,49,1979-06-01,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",11,1992-05-01,NA,NA,NA,NA,"PL",3,1992-05-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-478440000,"MA",NA,82,1983-11-01,"BU",NA,11,1983-11-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",11,1992-05-01,NA,NA,NA,NA,"FP",21.5,1999-07-12,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-478430000,"BU",NA,82,1982-11-01,"ME",NA,10,1991-09-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",34.5,1995-06-13,NA,NA,NA,NA,"FP",26.4,2001-05-28,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
-478420000,"BU",NA,12,1984-07-01,"ME",NA,58,1984-07-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-478410000,"ME",NA,45,1980-11-01,"ME",NA,45,1980-11-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-478400000,"ME",NA,79,1982-11-01,"BU",NA,79,1981-11-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",17,1990-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-478390000,"ME",NA,81,1979-11-01,"ME",NA,81,1979-11-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",84,1989-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-478380000,"ME",NA,96,1979-11-01,"ME",NA,96,1979-11-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-478370000,"ME",NA,74,1979-11-01,"ME",NA,74,1979-11-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",79,1989-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-478360000,"BU",NA,36,1980-11-01,"ME",NA,36,1979-01-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-478350000,"ME",NA,89,1979-10-01,"BU",NA,12,1980-07-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-478340000,"BU",NA,46,1980-10-01,"ME",NA,46,1979-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",45,1992-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-478330000,"BU",NA,25,1980-11-01,"ME",NA,25,1979-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",2,1992-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-478320000,"ME",NA,3.9,1999-09-28,"ME",NA,3.6,1999-06-15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",13,1992-05-01,NA,NA,NA,NA,"PL",12,1992-05-01,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
-478310000,"ME",NA,37,1980-10-01,"BU",NA,37,1980-10-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",6.6,2000-05-31,NA,NA,NA,NA,"FP",4.4,1999-07-12,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-478300000,"ME",NA,15,1991-09-01,"BU",NA,60,1979-11-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",28.7,1999-07-12,NA,NA,NA,NA,"FP",17,1992-05-01,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
-478290000,"BU",NA,99,1978-11-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-478280000,"BU",NA,44,1978-11-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",44,1990-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-478270000,"BU",NA,10,1978-11-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",2.9,1999-07-12,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-478260000,"BU",NA,82,1978-11-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-478250000,"BU",NA,10,1979-10-01,"BU",NA,6,1982-12-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-476700000,"BU",NA,12,1983-10-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",32,1992-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-476670000,"BU",NA,10,1986-10-01,"BU",NA,17,1983-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",18,1992-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-476470000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-472820000,"BU",NA,60,1980-12-01,"BU",NA,9,1982-12-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-472810000,"BU",NA,37,1982-11-01,"ME",NA,28,1980-11-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-470790000,"BU",NA,0.2,1993-11-01,"GS",NA,1,1994-05-31,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",5.5,1997-05-27,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-470780000,"BU",NA,0.2,1993-11-04,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",4.3,1998-06-22,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-470770000,"BU",NA,0.1,1993-11-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",8.4,1997-05-21,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-470760000,"BU",NA,0.1,1993-11-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",4.1,1998-06-22,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-470750000,"BU",NA,3.8,1994-11-01,"ME",NA,79.5,1996-08-16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",95.1,1997-05-29,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-470740000,"MA",NA,76,1994-10-13,"ME",NA,76.7,1994-08-11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",0.7,1995-06-13,NA,NA,NA,NA,"PL",76.7,1995-06-13,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-470730000,"ME",NA,51.8,1994-08-12,"MA",NA,51,1994-10-05,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",1.4,1995-06-13,NA,NA,NA,NA,"FP",51.8,1995-06-13,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-470710000,"ME",NA,38.6,1994-08-10,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",5.2,1995-06-13,NA,NA,NA,NA,"FP",38.6,1995-06-13,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-470700000,"BU",NA,58,1986-11-01,"GS",NA,0,1987-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-470690000,"MA",NA,123,1993-11-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",127,1993-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-470680000,"BU",NA,31,1986-11-01,"MA",NA,31,1993-11-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",33,1993-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-469700000,"GS",NA,26,1986-04-01,"BU",NA,24,1985-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",17,1993-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-469600000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-469520000,"BU",NA,1,1993-11-01,"ME",NA,7.9,1993-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",7.9,1994-05-16,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-469510000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",0.9,1995-05-23,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-469500000,"ME",NA,1,1994-05-31,"GS",NA,1,1994-07-06,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",2.9,1996-05-21,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-469430000,"MA",NA,27,1993-09-01,"BU",NA,5,1993-11-01,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",24.3,1995-04-28,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-469420000,"ME",NA,49,1993-08-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",49,1994-05-12,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-469400000,"BU",NA,89,1986-11-01,"ME",NA,89,1987-03-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",61,1991-05-01,NA,NA,NA,NA,"PL",32,1990-07-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-469390000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-469370000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",79,1993-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-469360000,"BU",NA,34,1986-10-01,"MA",NA,34,1986-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-469350000,"MA",NA,17,1986-09-01,"BU",NA,17,1986-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-469340000,"BU",NA,4,1986-11-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-469330000,"BU",NA,10,1986-11-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",10,1993-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-469320000,"BU",NA,5,1984-06-01,"ME",NA,5,1984-11-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",4,1993-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-469310000,"BU",NA,2,1987-11-01,"BU",NA,23,1986-10-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",7,2000-05-12,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-469300000,"BU",NA,7,1986-11-01,"BU",NA,3,1986-06-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",11,1993-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-469290000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",5,1993-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-469280000,"MA",NA,52,1994-10-11,"ME",NA,18.5,1994-12-15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",18.5,1995-06-13,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-467600000,"BU",NA,2,1993-11-01,"ME",NA,32.6,1994-09-13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",32.4,1995-05-10,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-467590000,"BU",NA,1,1993-11-01,"ME",NA,7.9,1994-08-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",9.7,1995-05-27,NA,NA,NA,NA,"PL",3.3,1995-04-28,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-467580000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-467570000,"BU",NA,7,1986-11-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-467560000,"MA",NA,2.3,2002-09-13,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",2.3,1994-05-23,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-467550000,"ME",NA,1.8,1993-10-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",1.8,1994-05-13,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-467540000,"ME",NA,7.4,1993-10-01,"MA",NA,10,1993-10-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",3.5,1994-05-13,NA,NA,NA,NA,"PL",7.4,1994-05-13,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-467530000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",2.3,1994-05-13,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-467520000,"MA",NA,12,1992-10-01,"BU",NA,0.2,1994-11-21,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",3.8,1994-06-01,NA,NA,NA,NA,"PL",19.9,1994-05-13,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-467510000,"ME",NA,20.9,1994-09-13,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",20.4,1995-04-28,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
