"OPENING_ID","SITE_PREP_","SITEPr_1_Meth","SITE_PREP1","SITE_PRE_1","SITE_PRE_2","SITEPr_2_Meth","SITE_PRE_3","SITE_PRE_4","SITE_PRE_5","SITEPr_3_Type","SITEPr_3_Meth","SITEPr_3_Area","SITEPr_3_Date","SITEPr_4","SITEPr_4_Type","SITEPr_4_Meth","SITEPr_4_Area","SITEPr_4_Date","PLANTING_1","PLANTING_2","PLANTING_3","PLANT_1_SP1","PLANT_1_NUM2","PLANT_1_SP2","PLANT_1_NUM2","PLANTING_4","PLANTING_5","PLANTING_6","PLANT_2_SP1","PLANT_2_NUM1","PLANT_2_SP2","PLANT_2_NUM2","PLANTING_C","PLANT_3_Type","PLANT_3_Meth","PLANT_3_Area","PLANT_3_Date","PLANT_3_SP1","PLANT_3_NUM1","PLANT_3_SP2","PLANT_3_NUM2"
-623550000,"ME",NA,52,1978-10-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-623490000,"ME",NA,40,1980-10-01,"ME",NA,12,1986-09-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",9,1987-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-623390000,"BU",NA,30,1972-09-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",34,1977-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-623320000,"ME",NA,98,1981-10-01,"ME",NA,32,1986-09-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",38,1987-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-622290000,"ME",NA,48,1981-10-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",32,1987-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-621810000,"BU",NA,26,1974-09-01,"BU",NA,39,1974-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",77,1977-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-621800000,"ME",NA,42,1975-06-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-621790000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-621780000,"ME",NA,11,1977-12-01,"ME",NA,42,1978-10-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",9,1980-06-01,NA,NA,NA,NA,"PL",22,1989-06-16,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-621770000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",14,1980-06-03,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-621760000,"ME",NA,19,1985-10-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",22,1986-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-621750000,"ME",NA,40,1976-12-01,"ME",NA,24,1985-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",23,1987-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-621740000,"ME",NA,24,1979-09-01,"BU",NA,13,1980-07-01,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",67,1986-06-01,NA,NA,NA,NA,"PL",11,1987-06-01,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
-621730000,"ME",NA,6,1978-08-01,"ME",NA,84,1977-09-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",9.7,1994-05-28,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-621720000,"ME",NA,8,1979-08-01,"ME",NA,4,1978-09-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-621710000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-621700000,"ME",NA,11.2,1992-05-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",11.7,1992-05-26,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-621690000,"ME",NA,75,1980-10-01,"ME",NA,30,1986-09-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",30,1987-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-621680000,"ME",NA,15,1986-09-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",15,1987-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-621680000,"ME",NA,15,1986-09-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",15,1987-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-621680000,"ME",NA,15,1986-09-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",15,1987-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-621670000,"ME",NA,29,1986-09-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",30,1987-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-621660000,"ME",NA,23,1986-09-01,"ME",NA,40,1980-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",28,1987-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-621650000,"ME",NA,61,1985-10-01,"ME",NA,2.7,1990-10-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",69,1986-06-01,NA,NA,NA,NA,"PL",22.4,1991-05-27,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-621640000,"ME",NA,65,1982-10-01,"ME",NA,30,1986-09-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",42,1987-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-621630000,"ME",NA,77,1976-09-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-621620000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-621610000,"BU",NA,53,1976-09-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",56,1978-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-621600000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-621570000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-621550000,"ME",NA,3.4,1992-05-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",6.1,1992-05-26,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-621540000,"ME",NA,65,1985-10-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",13,1989-06-01,NA,NA,NA,NA,"PL",93,1986-06-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-621530000,"ME",NA,15,1978-11-01,"ME",NA,41,1978-11-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",62,1986-08-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-621520000,"ME",NA,87,1985-10-01,"ME",NA,82,1978-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",90,1986-06-01,NA,NA,NA,NA,"PL",3,1989-06-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-621510000,"ME",NA,13,1977-09-01,"ME",NA,52,1985-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",63,1986-06-01,NA,NA,NA,NA,"PL",15,1989-06-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-621500000,"ME",NA,22,1985-10-01,"ME",NA,20,1979-09-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",35,1986-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-621490000,"ME",NA,32,1979-09-01,"ME",NA,52,1985-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",68,1986-06-01,NA,NA,NA,NA,"FP",4.1,1994-05-29,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-621480000,"ME",NA,2,2001-11-17,"ME",NA,55,1985-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",85,1986-06-01,NA,NA,NA,NA,"PL",2,2002-06-15,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-621470000,"ME",NA,35,1985-10-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",28,1987-05-01,NA,NA,NA,NA,"PL",30,1986-08-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-621460000,"ME",NA,61,1979-09-01,"BU",NA,10,1979-09-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",30,1986-08-01,NA,NA,NA,NA,"PL",33,1986-06-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-621420000,"ME",NA,32,1979-10-01,"ME",NA,22,1980-07-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",4,1989-06-01,NA,NA,NA,NA,"PL",55,1983-06-01,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
-620310000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",1.6,1994-05-28,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-620300000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-620290000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-620270000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",30,1979-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-620260000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",82,1979-01-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-620220000,"BU",NA,17,1977-09-01,"ME",NA,27,1978-11-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",53,1979-06-01,NA,NA,NA,NA,"PL",19,1978-06-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-620210000,"ME",NA,33,1978-10-01,"BU",NA,12,1977-09-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",3.5,1994-05-28,NA,NA,NA,NA,"PL",52,1979-06-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-620200000,"ME",NA,23,1979-10-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",23,1980-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-620190000,"ME",NA,18,1978-11-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",18,1980-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-619790000,"ME",NA,62,1981-09-01,"ME",NA,5,1982-09-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",4,1982-05-01,NA,NA,NA,NA,"PL",22,1987-05-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-619690000,"ME",NA,35,1981-10-01,"ME",NA,23,1986-09-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",18,1987-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-579730000,"MA",NA,7,1987-08-01,"ME",NA,7,1987-08-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",49,1989-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-579550000,"ME",NA,76,1984-10-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",118,1991-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-578970000,"BU",NA,22,1976-01-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",22,1990-05-01,NA,NA,NA,NA,"PL",22,1986-08-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-578960000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-578950000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-578940000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-578930000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-578910000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-578900000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-578860000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-578850000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-578820000,"ME",NA,80,1984-10-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",80,1985-05-01,NA,NA,NA,NA,"FP",66.9,1996-06-30,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-578810000,"BU",NA,73,1982-01-01,"ME",NA,70,1984-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",73,1985-05-01,NA,NA,NA,NA,"RP",15,1989-06-01,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
-578790000,"ME",NA,29,1984-10-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",27,1985-05-01,NA,NA,NA,NA,"PL",29,1989-06-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-578780000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",83,1990-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-578770000,"BU",NA,64,1982-07-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",64,1984-05-01,NA,NA,NA,NA,"FP",4,1993-07-01,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
-578740000,"ME",NA,30,1981-01-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",18,1991-06-01,NA,NA,NA,NA,"PL",94,1989-06-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-578730000,"BU",NA,73,1982-01-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",73,1984-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-578720000,"BU",NA,49,1982-01-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",49,1984-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-578710000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",50,1991-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-578700000,"BU",NA,43,1982-01-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",43,1984-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-578680000,"BU",NA,51,1980-01-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",55,1983-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-578670000,"BU",NA,54,1980-01-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",5,1993-06-01,NA,NA,NA,NA,"PL",57,1983-05-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-578660000,"ME",NA,57,1980-01-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",18,1982-01-01,NA,NA,NA,NA,"PL",54,1988-06-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-578650000,"BU",NA,99,1979-01-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",108,1983-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-578630000,"ME",NA,55,1980-01-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",46,1988-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-578620000,"ME",NA,40,1980-01-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",33,1990-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-578590000,"BU",NA,54,1982-09-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",56,1983-05-01,NA,NA,NA,NA,"PL",7,1988-05-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-578580000,"BU",NA,32,1979-01-01,"ME",NA,30,1984-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",31,1985-05-01,NA,NA,NA,NA,"PL",4,1993-06-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-578570000,"ME",NA,45,1978-01-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-578560000,"ME",NA,49,1979-01-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",8,1988-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-578460000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-578450000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-578440000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-577690000,"BU",NA,5,2010-03-30,"ME",NA,46.3,2009-03-15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",5,2010-06-20,NA,NA,NA,NA,"PL",44.1,2009-06-13,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-577650000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-577640000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
