"OPENING_ID","PlantAge","Reburn","High","Low","Medium","Unburned","DecVRICov","ConVRICov","PineVRICov","FirVRICov","SpruVRICov","DFirVRICov","CanopCloVRI","AgeVRI","HeightVRI","BA_VRI","Mn_dNBR","Spaced","Brushed","SitePrepped","Fertil","Prune","Planted","NumDenuda","HarvType","SurIM-Con","SurM-Con","SurNA-NF","SurCrClos","SurBA","SurM-PineMix","Sur-High","Sur-Low","Sur-Medium","Sur-Unburned","sur_dNBR","SurIM-50_50","SurIM-75Con","SurM-75Con","SurY-Con","Sur-AgeCl-3","Sur-AgeCl-4","Sur-AgeCl-5","Sur-AgeCl-1","SurM-Pine","SurM-50_50","SurM-75Pine","Sur-AgeCl-2","SurY-50_50","SurY-75Con","SurIM-Dec","SurM-Dec","TotArea","1919","1920","1921","1922","1923","1924","1925","1928","1929","1930","1931","1932","1937","1938","1940","1946","1947","1949","1950","1951","1953","1957","1959","1961","1963","1965","1967","1969","1970","1972","1973","1974","1980","1986","1998","2000","2007","2009","2010","2012","2013","2015","2016","Md_DOB","DEM_Slop","DEM_Asp","DEM_tpi","DEM_hli"
1651725,0,0,0,0.787363943540466,0.0664082136288043,0.146227842830729,1.71428571428571,91.1428571428571,86.1428571428571,0,91.1428571428571,0,21.7857142857143,56.9285714285714,7.99285714285714,4.64093142857143,0.181372329592705,0,0,0,0,0,1,3,"CC",0.492866533184573,0.0470631663452649,0.0662892341793101,20.9411764705882,20.9411764705882,NA,NA,0.557747865521294,0.418878823572392,0.0233733109063143,0.216553591191769,NA,NA,NA,0.393781066290852,NA,NA,NA,0.570496791188533,0.0470631663452649,NA,NA,0.102757874586859,NA,NA,NA,NA,884321.807833531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223,0.0655681967254562,3.18986628559457,285.285091203433,0.575725186371345
1654666,1,0,0,0.609696159874489,0.203735725664729,0.186568114460782,21,79,62.2,0,78.8,0.2,34.4,76.8,11.5,9.9312782,0.19443117082119,0,0,0,0,0,1,3,"CC",0.537968673307739,NA,NA,31,31,NA,NA,0.546769249641193,0.443494735029394,0.00973601532941274,0.21106044203043,NA,0.358836430473659,NA,0.103194896218602,0.0235878188538564,NA,NA,0.034251316801995,NA,NA,NA,0.221736092655314,NA,NA,NA,NA,95583.8905383581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223,0.0698793097527339,3.42164138526818,289.801601024943,0.599279641558271
1668185,1,0,0,0.654857741267666,0.226167047496522,0.118975211235812,0.642857142857143,85.0714285714286,81.7857142857143,0,85.0714285714286,0,22,55.6428571428571,7.60714285714286,6.39515721428571,0.211378931999207,0,0,0,0,0,1,3,"CC",0.652743016889707,0.0604299974167161,0.056680421602132,23.3333333333333,23.3333333333333,NA,NA,0.508583938748736,0.381725069530515,0.109690991720749,0.219942092895508,NA,NA,NA,0.230146564091445,0.116953388243969,NA,NA,0.421651983408808,0.0604299974167161,NA,NA,0.11819378812283,NA,NA,NA,NA,637242.145223375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223,0.054567620389573,2.98761921147745,283.3268440236,0.576683727365592
1669225,2,0,0,0.27990069994807,0.72009930005193,0,1.09090909090909,98.9090909090909,95.2727272727273,0,33.6363636363636,3.63636363636364,40.5454545454545,46.0909090909091,8.53636363636364,11.4659569090909,0.243722505867481,0,0,0,0,0,0,1,"CC",0.778745850338695,0.000230786981805045,NA,35.4285714285714,35.4285714285714,NA,0.0026589470272345,0.316141768696034,0.650421489881039,0.0307777943956928,0.226133719086647,NA,NA,NA,0.2210233626795,NA,NA,NA,0.0347927178270135,NA,NA,NA,0.242278777055633,NA,NA,NA,NA,517097.12423527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.900125750658799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,0.0618136297933484,3.56932381198517,302.254754428206,0.608226546953464
1669227,2,0,0,0.471282074982271,0.528232876785602,0.000485048232127262,3.33333333333333,96.6666666666667,58.3333333333333,0,26.6666666666667,38.3333333333333,26.6666666666667,69.3333333333333,12.7333333333333,12.1108666666667,0.195463575422764,0,0,0,0,0,0,1,"CC",0.681614771502651,0.189160309577971,NA,22.5714285714286,22.5714285714286,0.124739321638829,0.0363228879111826,0.151034434818513,0.780346713542571,0.0322959637277336,0.243961974978447,NA,NA,NA,0.129224918919378,NA,NA,NA,NA,NA,NA,NA,0.205662664997827,NA,NA,NA,NA,102421.130434254,NA,NA,NA,NA,NA,NA,0.0227758017591622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,0.0841922008769651,4.1626734902183,315.662214608028,0.612723037086684
1669670,0,0,0,0.505370886920456,0.459625783625617,0.0350033294539272,10.75,64.25,44.5,0,45.5,18.75,13.75,60.5,7.475,4.433385,0.240474700927734,0,0,0,0,0,1,1,"CC",0.0995858265042459,0.817552729705623,0.0135584798634399,11.2,11.2,0.817552729705623,NA,0.253712327765488,0.716322301064611,0.0299653711699002,0.246469482779503,NA,NA,NA,0.069302963926691,NA,0.0860678413830947,NA,0.0736927637054936,NA,NA,NA,NA,NA,NA,NA,NA,148009.980145647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,0.060464160421412,2.74438654162244,271.541375770332,0.577177981412189
1669671,2,0,0,0.425436881267981,0.574563118732019,0,0,100,85,0,85,15,20,48,9.7,5.5341,0.205274790525436,0,0,0,0,0,0,1,"CC",0.949658060863127,NA,0.0503419391368726,21.4,21.4,NA,NA,0.85449911609549,0.111607854213004,0.0338930296915056,0.179164886474609,NA,NA,NA,NA,NA,NA,NA,0.0503416752738765,NA,NA,NA,NA,NA,NA,NA,NA,12310.877246503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,0.0478448211573637,3.94574183684129,290.231154221755,0.607258526178507
1669672,0,0,0,0.408097068770184,0.529062726595687,0.0628402046341287,4.45454545454545,77.3636363636364,62.5454545454545,0,65.0909090909091,12.2727272727273,18.3636363636364,64.9090909090909,8.98636363636364,7.2655835,0.251099079847336,0,0,0,0,0,1,1,"CC",0.772577843077742,0.022025517493269,0.113948088778491,17.9583333333333,17.9583333333333,0.0328521749405921,NA,0.478860955836623,0.454745468947924,0.0663935752154534,0.251796633005142,0.00173152039327307,0.0334602768459561,NA,0.0454300959639457,0.00347950449029695,NA,NA,0.134292459107017,NA,0.0108266574473231,NA,0.051965059125896,NA,NA,NA,NA,1044911.02326767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0874226879448988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,0.0687036104064236,3.49399832582511,270.658392470317,0.595131375766087
1669673,2,0,0,0.998836075980209,0.00116392401979099,0,0,100,73,0,76,24,16,76,11.8,5.593679,0.195279255509377,0,0,0,0,0,0,1,"CC",0.994019984220837,0.00598001577916334,NA,18,18,0.00109648497363117,NA,0.844499878672393,0.155500121327607,NA,0.206742286682129,NA,NA,NA,NA,NA,0.00138770496871758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37232.0725822076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,0.0645314128182474,4.0299178929556,260.894683837891,0.619689363808859
1669674,0,0,0,0.581094310829278,0.38356232837568,0.0353433607950426,11.6,68.4,50.1,0,52.3,16.1,14.7,60.6,9.89,5.631763,0.221375584602356,0,0,0,0,0,1,1,"CC",0.704317557910088,NA,0.0579851814083264,17,17,0.0309562866481659,NA,0.668958562042365,0.253354831301302,0.0776866066563324,0.217502996325493,NA,0.127564284399699,0.0185877027035217,NA,0.0686121796512019,NA,NA,0.00918909643463308,NA,0.0123685839446442,NA,0.062221623579968,3.10206315318133e-05,0.079145669002188,NA,NA,881680.756748643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.628666290190736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,0.0573279666433694,3.92031695043464,263.080290351006,0.599918367055037
