"OPENING_ID","PlantAge","Reburn","High","Low","Medium","Unburned","DecVRICov","ConVRICov","PineVRICov","FirVRICov","SpruVRICov","DFirVRICov","CanopCloVRI","AgeVRI","HeightVRI","BA_VRI","HarVRI","Mn_dNBR","Spaced","Brushed","SitePrepped","Fertil","Prune","Planted","NumDenuda","HarvType","SurIM-Con","SurM-Con","SurCrClos","SurBA","Sur-High","Sur-Medium","sur_dNBR","Sur-AgeCl-2","SurM-50_50","Sur-Low","Sur-Unburned","Sur-AgeCl-4","SurIM-50_50","SurM-75Con","SurM-PineMix","Sur-AgeCl-1","SurM-75Pine","SurM-Pine","Sur-AgeCl-3","SurNA-NF","SurIM-75Con","SurY-Con","Sur-AgeCl-5","SurIM-Dec","SurY-50_50","SurY-75Con","SurM-Dec","SurY-Dec","TotArea","1919","1920","1921","1922","1923","1925","1926","1931","1934","1936","1938","1939","1943","1944","1946","1947","1951","1953","1957","1958","1959","1974","2009","2010","2012","2013","Md_DOB","DEM_Slop","DEM_Asp","DEM_tpi","DEM_hli"
6738,24,0,NA,NA,1,NA,0,80,37,5,75,0,29.6,50,8.36,3.9992842,0,0.235708773136139,0,0,0,0,0,0,1,"CC",0.319354657115796,0.353310424481934,26.5,26.5,NA,0.987411602294811,0.227237582206726,0.222484692352822,NA,0.0125883977051886,NA,NA,NA,NA,0.353310424481934,NA,NA,NA,0.41936278007513,0.0984540246543923,NA,0.228880893747878,NA,NA,NA,NA,NA,NA,31022.3005589102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.031966417007,0.0618329744786024,4.45870988709586,369.061418805804,0.615508503573281
6739,24,0,0.255234865156493,NA,0.744765134843507,NA,0,100,87.5,2.5,97.5,0,28.75,23.25,6.65,2.9430575,0,0.096090093255043,0,0,0,0,0,0,1,"CC",0.676724153984131,NA,28,28,0.244463266287329,0.755536733712671,0.0304463105276227,0.269195682490439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.617581415456473,NA,NA,0.323275846015869,NA,NA,NA,NA,NA,NA,60038.6477684751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,0.0861252659320164,3.33999154048819,374.98023007521,0.552870613870336
6740,24,0,0.297906921222924,NA,0.702093078777076,NA,0,100,85,0,93.75,6.25,36.25,22.75,6.375,5.378995,0,0.0256305569782853,0,0,0,0,0,0,1,"CC",0.602503827896689,0.125331128955487,28.5714285714286,28.5714285714286,0.220643926879979,0.697301387726046,0.0318209771066904,0.174474219648881,NA,0.0820546853939741,NA,NA,NA,NA,0.125331128955487,0.111999460017033,NA,NA,0.520071980889372,NA,NA,0.272165043147824,NA,NA,NA,NA,NA,NA,51967.3865902668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,0.10426469205413,3.35981424884605,379.654052734375,0.615897037088871
6741,24,0,0.401411079984966,NA,0.598588920015034,NA,0.833333333333333,99.1666666666667,74.1666666666667,0,84.1666666666667,15,33.3333333333333,70.6666666666667,12.9,12.9668883333333,0,0.106427997350693,0,0,0,0,0,0,1,"CC",0.304223795481429,0.63261179777294,33.3333333333333,33.3333333333333,0.083779209576422,0.809260711792435,0.198087371885777,NA,NA,0.106960078631143,NA,NA,NA,NA,0.486031950850476,0.119726809389472,NA,0.146579846922464,0.231545056911721,NA,NA,0.0631644067456312,NA,NA,NA,NA,NA,NA,21011.4650891088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,0.176044801161403,1.36735634860538,371.503691173735,0.488807306403206
6743,24,0,0.0416694889148337,0.0658291063347966,0.89250140475037,NA,0,80,76,1,79,0,16.2,13.8,3.58,2.6,0,0.111484907567501,0,0,0,0,0,0,1,"CC",0.388858903944058,0.0318189002793353,25.1428571428571,25.1428571428571,0.274545607750452,0.55582867782198,0.0460197757929564,0.0155122353766925,NA,0.169625714427567,NA,NA,NA,NA,NA,0.520009407972544,NA,0.0318189002793353,0.460633373934214,0.0094305982093156,NA,0.569891597567291,NA,NA,NA,NA,NA,NA,90227.8009320367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,0.0791474370329669,3.99581443637812,393.96982204324,0.595355717557492
6744,24,0,NA,0.0831831462080478,0.916816853791952,NA,0,100,94,0,99,1,37.2,30,5.46,5.8672202,0,0.131644412875175,0,0,0,0,0,0,1,"CC",0.119940986630933,NA,36.8333333333333,36.8333333333333,NA,0.789784094719639,0.129001751542091,0.46074036323654,NA,0.210215905280361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.880059013369067,NA,NA,NA,NA,NA,NA,29926.7116599367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,0.0579334178262136,3.49230932060516,355.462147105824,0.587563832600911
6751,18,0,0.181175621479119,NA,0.818824378520881,NA,1.25,86.25,86,0,86.25,0,21.375,16.25,3.4,3.5,0,0.0281647304072976,0,0,0,0,0,1,1,"CC",0.503148841306909,NA,22.3333333333333,22.3333333333333,0.332089349376779,0.621674137051066,0.0292723383754492,NA,NA,0.0462365135721546,NA,NA,NA,NA,NA,0.304124013065084,NA,NA,0.693560331200941,0.154236733878053,NA,0.342614424815038,NA,NA,NA,NA,NA,NA,227908.435739109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,0.130525407628969,3.29040305913677,391.936579628596,0.651073165592693
20985,29,0,NA,0.461701097780498,0.0102839114952613,0.528014990724241,2.5,97.5,65.05,0,65.05,32.45,35,25,8.6,5.53444,1,0.124914407730103,0,1,1,0,0,0,1,"CC",0.00251027794312546,0.997489722056874,26.6666666666667,26.6666666666667,NA,0.133372828305134,0.184292666614056,NA,NA,0.438994762125336,0.42763240956953,0.00555537332779244,NA,NA,0.540485984990844,0.883212068977116,NA,0.144822563356917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619247.301918253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,0.120861079627993,2.72513238809781,330.228560745804,0.535185043414434
20986,28,0,NA,0.390778965703278,0.0486517512442012,0.560569283052521,0,100,18.8888888888889,0,26.1111111111111,73.8888888888889,27.7777777777778,143.777777777778,24.2666666666667,18.9682108888889,0,0.118688803166151,0,1,1,0,0,0,1,"CC",0.00259730742919326,0.997402692570807,27.7777777777778,27.7777777777778,NA,0.279256746161531,0.179818108677864,NA,NA,0.455991583108822,0.264751670729648,NA,NA,NA,0.813476758820572,0.60332473884895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274469.693018929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.151377731373,0.100370598579544,3.98100851410414,336.371207044016,0.571993789933865
20987,28,0,NA,0.240676319744593,NA,0.759323680255407,0,100,26.6666666666667,0,26.6666666666667,73.3333333333333,16.6666666666667,125,21.7333333333333,5.97422033333333,0,0.118238389492035,0,1,1,0,0,0,1,"CC",0.0126997756060647,0.987300224393935,16.6666666666667,16.6666666666667,NA,NA,0.193551167845726,0.572443061215467,NA,0.808677164636704,0.191322835363296,NA,NA,NA,NA,0.424985059679024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145666.177514059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,0.105890459259567,4.02411639401747,337.750702093847,0.588566181452378
20988,28,0,NA,0.252714476039096,0.170584790068021,0.576700733892883,0,100,24.5833333333333,0,46.6666666666667,53.3333333333333,29.5833333333333,122.583333333333,20.975,17.9724521666667,0,0.0956568866968155,0,1,1,0,0,0,1,"CC",0.0729372123987035,0.862932964119492,28.4615384615385,28.4615384615385,NA,0.561069451933546,0.119496744126081,0.0738809017044553,NA,0.186303029475785,0.252627518590669,0.0701976203482869,NA,NA,0.624492647268203,0.0994276772779688,0.0478806012023478,NA,0.116587989411292,NA,NA,0.0641298234818048,NA,NA,NA,NA,NA,NA,208084.975456873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,0.172029132427687,1.52048712437774,305.81708984375,0.480777273279555
20989,28,0,NA,0.0312860621513684,NA,0.968713937848632,0,100,26.6666666666667,0,28.3333333333333,71.6666666666667,18.3333333333333,108.333333333333,19.4333333333333,6.65858333333333,0,0.143549799919128,0,1,1,0,0,0,1,"CC",0.00309497757476367,0.996905022425236,18.3333333333333,18.3333333333333,NA,NA,0.114854384213686,NA,NA,0.165877787107679,0.834122212892321,NA,NA,NA,0.33605402999674,0.660935197975426,NA,NA,0.335146614661452,NA,NA,NA,NA,NA,NA,NA,NA,NA,103635.847191377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.811611851606,0.15514387979227,1.13002572795122,333.980570304294,0.487165189841214
20990,29,0,NA,0.271093805465694,0.116698645634544,0.612207548899763,3,97,55,0,59,38,34.6,69.2,12.68,16.1010388,0,0.0835329368710518,1,1,1,0,0,0,1,"CC",0.0249985001978747,0.368024729987815,27.875,27.875,NA,0.382083672575599,0.175627931952477,NA,NA,0.161432897773259,0.456483429651142,NA,NA,NA,0.254625663976535,0.620518671629775,NA,NA,NA,NA,NA,0.60697676981431,NA,NA,NA,NA,NA,NA,277124.091108867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.072020781403,0.15161348137896,4.27587942706728,334.419336411559,0.601650068289254
20991,28,0,NA,0.391970194003545,0.256960962721488,0.351068843274968,6.36363636363636,93.6363636363636,50.9090909090909,0,51.8181818181818,41.8181818181818,27.0909090909091,96.0909090909091,14.4909090909091,12.748299,0,0.141489431262016,0,1,1,0,0,1,1,"CC",0.160712551645841,0.563016563712368,27.2,27.2,0.00587433914582246,0.619890796961153,0.230881124734879,NA,NA,0.187078455850126,0.187156408042899,NA,NA,NA,0.397558773808587,0.265543879241472,NA,NA,NA,NA,0.0157155695701242,0.260555315071667,NA,NA,NA,NA,NA,NA,728484.691507075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,0.111982578189464,2.90250395475984,332.827112552131,0.606520641847144
20992,28,0,NA,0.0956768741554759,0.0652095911457196,0.839113534698805,5,95,78.125,0,78.125,16.875,27.875,63.375,15.425,5.317550125,0,0.103165172040462,0,1,1,0,0,0,1,"CC",0.472716974403946,0.275722855982523,29.4166666666667,29.4166666666667,NA,0.29332787413196,0.169293276965618,NA,NA,0.23434505498806,0.472327070879981,0.067017140741447,NA,NA,0.0180779502824017,0.527362639188944,0.257644905700121,NA,NA,NA,NA,0.251560169613531,NA,NA,NA,NA,NA,NA,504431.428939665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,0.139104701766222,3.25343918387624,345.241124434437,0.598236583280478
20993,29,0,NA,0.15608854066787,0.316118346157887,0.527793113174243,2.77777777777778,97.2222222222222,57.7777777777778,0,58.8888888888889,38.3333333333333,24,76.1111111111111,16.4333333333333,6.98401,0,0.154834017157555,0,1,1,0,0,0,1,"CC",0.577934376984956,0.390425766900334,26.9333333333333,26.9333333333333,NA,0.558782695532233,0.234635055065155,NA,NA,0.244542802421054,0.196674502046713,NA,NA,NA,0.18939752694491,0.397087321414718,NA,NA,0.00215191424387575,NA,NA,0.0316398561147104,NA,NA,NA,NA,NA,NA,380797.874454892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,0.0993368385619704,3.35915357048728,334.013472308976,0.624564507269347
20994,29,0,NA,0.0508679637876946,0.0450776384563158,0.90405439775599,2.5,97.5,79.5,0,83.5,14,31,58.5,15.1,11.8539488,0,0.104745581746101,1,1,1,0,0,0,1,"CC",1,NA,28.3333333333333,28.3333333333333,NA,0.0549244411902101,0.111367002129555,NA,NA,0.291594324097943,0.653481234711847,NA,NA,NA,NA,0.450762000259623,NA,NA,0.00190026942023613,NA,NA,NA,NA,NA,NA,NA,NA,NA,524176.819530311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,0.193611068267092,3.55414067013075,347.87553536247,0.646409815882721
21005,25,0,NA,0.120977563792405,0.00481115133792072,0.874211284869674,0,100,90,0,90,10,35,25,8.6,4.60861,1,0.0743383131921291,0,1,1,0,0,1,1,"CC",0.023571374054674,0.976428625945326,31.1111111111111,31.1111111111111,NA,0.21643416897987,0.150278605520725,NA,NA,0.297762625150728,0.485803205869401,NA,NA,NA,0.234723100117827,0.603261570163517,0.120918433270984,0.200460466810449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392618.031427488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,0.1665580069407,0.971522596647638,348.088355948072,0.476749062743209
21006,25,0,NA,0.185652751440746,0.106601583689251,0.707745664870003,1.42857142857143,98.5714285714286,59.2857142857143,0,71.4285714285714,27.1428571428571,32.1428571428571,96.4285714285714,17.8928571428571,14.1792235714286,0,0.0626207292079926,0,1,1,0,0,1,1,"CC",0.00700133424659992,0.9929986657534,32.5,32.5,0.0452928159226586,0.539083505981518,0.179791837930679,NA,NA,0.171179501056446,0.244444177039377,NA,NA,NA,0.472012136583589,0.540627540702802,0.0353054115096113,0.25850410668088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,593344.435687227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,0.171240015656367,1.64989390496549,332.658865527788,0.489623404055698
21007,25,0,NA,0.119014704017797,0.00500214330042745,0.875983152681775,2.66,97.34,48.6733333333333,0,59.6666666666667,37.6733333333333,32.5333333333333,115.666666666667,19.4933333333333,17.6028006666667,0,0.041115690022707,0,1,1,0,0,1,1,"CC",0.00306870119407934,0.996518321540528,32.5333333333333,32.5333333333333,NA,0.165948542584878,0.157585471868515,NA,NA,0.575346010594429,0.258705446820693,NA,NA,NA,0.389181903169506,0.519192379277158,0.45470928192118,0.0808518448043885,NA,NA,0.000412977265392951,NA,NA,NA,NA,NA,NA,NA,497235.508349452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.02085927197,0.155759295859389,1.56206351617341,344.719941902507,0.505004543141748
21008,25,0,NA,0.157726544194697,0.0551171633982543,0.787156292407048,4.51,95.49,57.5,4,76.49,15,28.5,91.9,15.7,14.45855,0,0.0477846767753363,0,1,1,0,0,1,1,"CC",0.240813177220687,0.759186822779313,30,30,0.010091967897231,0.33963734084876,0.191064029932022,NA,NA,0.543456224282995,0.106814466971014,NA,NA,NA,0.187784465795764,NA,0.117391416238026,0.311010563897401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432944.620002288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.670247559859,0.124656594498083,4.40741594796224,380.432574717204,0.576230240923663
21009,25,0,NA,0.374870891152027,0.133937599243248,0.491191509604725,0.454545454545455,99.5454545454545,63.1818181818182,5.45454545454545,75,19.0909090909091,28.1818181818182,81.9090909090909,13.9181818181818,12.7010750909091,0,0.150268398225307,0,1,1,0,0,1,1,"CC",0.632716165516004,0.335574468688109,27.1428571428571,27.1428571428571,NA,0.570512420463494,0.199580371379852,NA,NA,0.335695590761264,0.0937919887752418,NA,NA,NA,0.276493466890304,0.140707066032738,NA,NA,0.00173708882506619,NA,NA,0.0317093657958867,NA,NA,NA,NA,NA,NA,582755.151615968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,0.117821517346164,1.39817942465953,385.963824500336,0.510517743376135
21010,25,0,0.0309190610821442,0.207052933888915,0.202853189121148,0.559174815907793,0.357142857142857,99.6428571428571,57.6785714285714,7.85714285714286,70.3571428571429,21.4285714285714,27.8571428571429,85.9285714285714,14.6214285714286,12.2803069642857,0,0.136372826993465,0,1,1,0,0,1,2,"CC",0.168961111103571,0.804580568588469,26.5789473684211,26.5789473684211,0.0162061624325608,0.388473569256953,0.218082189559937,0.0263871080793502,NA,0.39339497502825,0.201925293282236,NA,NA,NA,0.536447732983327,0.458798511561587,0.162131645803099,0.0510772603022761,0.00154228695522122,NA,NA,0.0264583203079604,NA,NA,NA,NA,NA,NA,1196237.5079468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,0.157391409122305,1.53909656822721,388.883709735181,0.496672439624567
21015,22,0,NA,0.171678459102826,0.0574750978239328,0.770846443073242,0,91.6666666666667,56.6666666666667,3.33333333333333,78.3333333333333,10,31.25,103.333333333333,16.85,15.07908275,0,0.0828343331813812,0,0,1,0,0,1,1,"CC",NA,0.963465061829835,27.0588235294118,27.0588235294118,0.00185273661339697,0.202632391241972,0.200241044163704,NA,NA,0.327874360700085,0.467640511444545,NA,NA,NA,0.363160387041365,0.545495395478116,0.248295587070624,0.352009087717846,NA,0.0362985815215773,NA,0.0002363566485875,NA,NA,NA,NA,NA,NA,488222.930551629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,0.106207618604326,3.01331586240196,371.609785083508,0.609601600876068
21018,24,0,NA,0.0421081654547107,0.00171945822774048,0.956172376317549,0,100,70,20,80,0,29.3333333333333,34.8333333333333,8.11666666666667,1.66443333333333,0,0.0219446700066328,1,1,1,0,0,1,1,"CC",0.461325891505004,0.312785408659563,26.7142857142857,26.7142857142857,NA,0.0888282102054222,0.146936997771263,NA,NA,0.458703105128424,0.452468684666154,NA,NA,NA,NA,0.264525091886965,NA,0.312785408659563,0.0871557463241572,NA,NA,0.225888699835433,NA,NA,NA,NA,NA,NA,61673.103395354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,0.180106718403598,2.29066395387053,373.539869035993,0.495603480573856
21032,28,0,0.15475704380778,0.275085628616339,0.547616100593417,0.022541226982463,1.36,94.64,3,0,4.4,89.84,31.6,118.36,18.976,16.42597668,0,0.144599825143814,0,1,0,0,0,0,1,"PC",0.123613626170692,0.703306892967558,29.8333333333333,29.8333333333333,0.196798648139984,0.453365085399712,0.162060685455799,0.0161872100856438,NA,0.270575864248624,0.0792604022116805,0.687335427371048,NA,NA,0.365991643829885,NA,NA,NA,NA,0.173079480861751,NA,NA,NA,NA,NA,NA,NA,NA,1301568.52190162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,0.0923773863830339,3.06267403244844,281.729894093481,0.619207732636353
21033,11,0,0.512530911788224,0.0019764672272572,0.485449567718013,4.30532665059451e-05,3.76923076923077,88.5384615384615,3.46153846153846,0,3.84615384615385,84.6923076923077,26.1538461538462,92.3076923076923,14.6076923076923,11.4156798461538,0,0.310243993997574,0,1,0,0,0,1,1,"PC",0.36101627190673,0.543810290748971,26.5789473684211,26.5789473684211,0.466455262951468,0.454979237930716,0.311690464615822,0.0336036393957377,NA,0.0625307000192748,0.0160347990985413,0.693620281771232,NA,NA,0.0577414485596362,NA,NA,NA,0.0941165835765101,0.0951734373442993,NA,NA,NA,NA,NA,NA,NA,NA,747804.597555349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223,0.109129020237371,3.86484967045289,263.745262091108,0.644314591833156
21034,28,0,0.0292843138908811,0.246772610910147,0.680760162898959,0.0431829123000123,6.21428571428571,93.7857142857143,11.4285714285714,0,17.5,76.2857142857143,33.5714285714286,101.428571428571,16.7071428571429,11.7450842857143,0,0.169289097189903,0,1,0,0,0,0,1,"PC",0.458691483574388,0.496726683115189,31.3636363636364,31.3636363636364,0.107248205684466,0.460146625368578,0.165024563670158,0.331801206748826,0.0445818333104235,0.409608439815785,0.0229967291311708,0.00172014019951643,NA,NA,0.404698030866092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618361.193648566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,0.0785896596071762,3.45751607999764,287.965014328603,0.582475340912956
21035,28,0,0.143609997233532,0.255149465346161,0.573049992520899,0.0281905448994078,0.888888888888889,99.1111111111111,9.44444444444444,0,10,89.1111111111111,26.6666666666667,85,13.1111111111111,6.52396677777778,0,0.173013307154179,0,1,1,0,0,0,1,"PC",0.817367742820173,0.182632257179827,26.8181818181818,26.8181818181818,0.123069137210805,0.506397643598775,0.15847048163414,0.642473444234737,NA,0.360802865679696,0.00973035351072304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348432.9098152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,0.0557649493515969,3.36451873202354,293.260867544321,0.589304139675238
21036,20,0,0.00636796307237571,0.460869724138766,0.308533957239125,0.224228355549733,19.7666666666667,80.2333333333333,12.2222222222222,0,21.6777777777778,58.5555555555556,36.6666666666667,107.777777777778,18.6777777777778,18.7593898888889,0,0.082679271697998,1,1,1,0,0,1,1,"PC",0.259933286855371,0.45848374495024,32.7272727272727,32.7272727272727,0.0997517178832657,0.665771931774396,0.154438465833664,0.235655337503217,0.171408859575719,0.187073221183745,0.0474031291585933,NA,NA,NA,0.171408859575719,NA,NA,NA,NA,NA,0.11017410861867,NA,0.0135802024908079,NA,NA,NA,NA,NA,247982.692885673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,0.0978232842764148,3.32670737035902,287.477060035678,0.563863646898029
21037,25,0,0.0115812238791009,0.360352993956104,0.324437285785371,0.303628496379425,4.35714285714286,88.5,1.07142857142857,0,10.2857142857143,78.2142857142857,28.2857142857143,130.785714285714,19.9142857142857,17.6511733571429,0,0.0848397463560104,0,1,1,0,0,1,2,"CC",0.0722452407934713,0.927656057904678,29.75,29.75,0.242056812022614,0.596146000990915,0.194257341325283,NA,NA,0.156781265073037,0.0050159219134347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.87013018508086e-05,NA,NA,773762.193491074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,0.178655960871272,4.43558881216572,258.646535356468,0.534362760311532
21106,23,0,NA,NA,0.998967891708918,0.00103210829108205,0,100,62.5,0,62.5,37.5,28.3333333333333,73.5,13.0833333333333,10.2735651666667,0,0.418620094656944,1,0,1,0,0,1,1,"CC",0.406562413316054,0.271187869437493,30.625,30.625,0.142014244773499,0.697285782973912,0.305283337831497,NA,NA,0.0781512962481112,0.0825486760044782,NA,NA,NA,NA,0.337284508138032,NA,0.0685566156852737,NA,NA,NA,0.322249717246453,NA,NA,NA,NA,NA,NA,166545.53125702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,0.123798121283711,2.43301622633014,339.025868174794,0.580152205058507
21107,15,0,NA,0.0330758794033991,0.00479744706766796,0.962126673528933,1.11111111111111,98.8888888888889,76.1111111111111,0,81.6666666666667,17.2222222222222,28.3333333333333,72.4444444444444,12.6222222222222,12.8948983333333,0,0.146807849407196,1,0,1,0,0,1,1,"CC",0.1091401091436,0.337237784682471,24.9166666666667,24.9166666666667,NA,0.117090331828488,0.181649744510651,NA,NA,0.19090005016047,0.692009618011042,NA,NA,NA,NA,0.83326543141279,0.126636993360655,0.0853837603244927,NA,NA,NA,0.553622106173929,NA,NA,NA,NA,NA,NA,502075.008631984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.06162419188,0.102867214468954,3.21463620580129,346.341081389006,0.606000713936917
21108,22,0,NA,0.00551866510433837,0.117947086493165,0.876534248402496,0.416666666666667,99.5833333333333,75,0,94.1666666666667,5.41666666666667,24.25,91,13.1083333333333,11.56314825,0,0.175292007625103,1,1,1,0,0,1,1,"CC",0.0989762188804496,0.799362439367989,24.25,24.25,NA,0.0742871754585067,0.138070032000542,NA,NA,0.0974154517895448,0.828297372751949,NA,NA,NA,0.130425453743539,0.745266947642347,0.184015374910155,0.484921610714295,NA,NA,NA,0.101661341751561,NA,NA,NA,NA,NA,NA,395135.704340313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,0.159759168462088,3.40839825592697,353.535781930026,0.61608712000934
21109,23,0,NA,0.114748140408567,0.260714861386028,0.624536998205405,0,100,59.6,0,88.5,11.5,32,97.5,16.77,18.690594,0,0.0985146686434746,1,1,1,0,0,1,1,"CC",0.162889088677873,0.833488953101149,30.0714285714286,30.0714285714286,NA,0.384766373846052,0.149543024599552,NA,NA,0.0341654459287476,0.581068180225201,NA,NA,NA,0.628400007123221,0.59937001290189,0.00387060396383801,0.20121834201409,NA,NA,NA,0.00362195822097724,NA,NA,NA,NA,NA,NA,418511.221898947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,0.103120849144049,4.1117473394618,351.475332628504,0.607541607237169
