"OPENING_ID","SITE_PREP_","SITEPr_1_Meth","SITE_PREP1","SITE_PRE_1","SITE_PRE_2","SITEPr_2_Meth","SITE_PRE_3","SITE_PRE_4","SITE_PRE_5","SITEPr_3_Type","SITEPr_3_Meth","SITEPr_3_Area","SITEPr_3_Date","SITEPr_4","SITEPr_4_Type","SITEPr_4_Meth","SITEPr_4_Area","SITEPr_4_Date","PLANTING_1","PLANTING_2","PLANTING_3","PLANT_1_SP1","PLANT_1_NUM2","PLANT_1_SP2","PLANT_1_NUM2","PLANTING_4","PLANTING_5","PLANTING_6","PLANT_2_SP1","PLANT_2_NUM1","PLANT_2_SP2","PLANT_2_NUM2","PLANTING_C","PLANT_3_Type","PLANT_3_Meth","PLANT_3_Area","PLANT_3_Date","PLANT_3_SP1","PLANT_3_NUM1","PLANT_3_SP2","PLANT_3_NUM2"
-587730000,"MA",NA,15,1988-03-01,"BU",NA,15,1988-09-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",13,1989-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587680000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",3,1992-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587670000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",3,1992-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587650000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",26,1991-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587600000,"ME",NA,1,1986-09-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",16,1988-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587590000,"ME",NA,11,1986-12-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",34,1988-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587580000,"ME",NA,14,1987-10-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",122,1989-05-01,NA,NA,NA,NA,"PL",20,1991-06-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-587520000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",10,1991-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587510000,"BU",NA,3,1988-10-01,"ME",NA,20,1988-11-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",84,1990-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587440000,"BU",NA,85,1981-01-01,"ME",NA,74,1981-08-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-587430000,"MA",NA,10,1969-01-01,"BU",NA,10,1970-01-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",10,1971-01-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587410000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-587400000,"BU",NA,13,1969-01-01,"MA",NA,13,1969-01-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",13,1969-01-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587370000,"ME",NA,55,1980-01-01,"ME",NA,38.3,2009-03-15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",16,1993-06-01,NA,NA,NA,NA,"PL",38.3,2009-05-26,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
-587360000,"ME",NA,48,1982-01-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",14,1990-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587350000,"ME",NA,51,1982-01-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",13,1988-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587340000,"BU",NA,65,1983-09-01,"ME",NA,18,1983-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",87,1987-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587280000,"BU",NA,18,1977-01-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",13.4,2009-05-25,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587260000,"BU",NA,44,1978-01-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",44,1980-01-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587250000,"BU",NA,20,1978-01-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",23.3,2008-05-25,NA,NA,NA,NA,"PL",20,1980-01-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-587240000,"BU",NA,15,1974-01-01,"BU",NA,14,1976-01-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-587230000,"BU",NA,12,1967-01-01,"BU",NA,1,1990-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-587210000,"GS",NA,7,1995-06-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",2.2,1996-05-21,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587200000,"GS",NA,3,1995-06-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",3.4,1996-05-30,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587180000,"GS",NA,7,1995-06-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",6,1996-05-21,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587160000,"GS",NA,1.8,1995-06-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",1.8,1996-05-21,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587140000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",3,1989-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587130000,"GS",NA,24.3,1994-05-06,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",23.4,1995-05-31,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587120000,"ME",NA,22.3,1994-10-20,"GS",NA,0.9,1994-05-15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",22.3,1995-06-02,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587090000,"GS",NA,1,1994-05-06,"BU",NA,13.3,1994-10-10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",1.7,2001-05-22,NA,NA,NA,NA,"PL",13.3,1995-05-31,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-587060000,"ME",NA,14,1992-09-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",14,1993-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587050000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",3.3,1991-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587040000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",6.3,2005-06-10,NA,NA,NA,NA,"PL",7,1993-06-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-587030000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",1,1991-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587020000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",5.6,1991-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-587010000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",4,1992-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-5.87e+08,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",7.6,1992-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586990000,"ME",NA,4,1986-09-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",4,1986-05-01,NA,NA,NA,NA,"PL",4,1988-05-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-586980000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-586960000,"BU",NA,8,1988-10-01,"MA",NA,8,1988-02-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",8,1989-05-01,NA,NA,NA,NA,"FP",11,1991-05-01,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
-586950000,"MA",NA,35,1988-02-01,"MA",NA,35,1988-02-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",11,1991-05-01,NA,NA,NA,NA,"PL",35,1989-05-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-586940000,"MA",NA,31,1988-02-01,"MA",NA,28,1988-02-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",28,1989-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586920000,"ME",NA,9,1988-10-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",9,1989-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586910000,"ME",NA,18,1990-10-01,"ME",NA,9,1989-10-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",19,1991-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586900000,"BU",NA,13,1989-10-01,"ME",NA,13,1988-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",15,1990-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586890000,"ME",NA,14,1989-08-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",24,1990-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586870000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",4.8,1989-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586850000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",18,1989-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586840000,"ME",NA,19,1987-11-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",9,1988-05-01,NA,NA,NA,NA,"PL",11,1989-05-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-586800000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",12,1990-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586780000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-586770000,"ME",NA,2,1986-09-01,"BU",NA,2,1986-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",6,1989-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586760000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",14,1989-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586750000,"ME",NA,2,1986-10-01,"BU",NA,2,1986-10-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",29,1989-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586740000,"ME",NA,12,1987-11-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",18,1988-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586720000,"ME",NA,22,1987-12-01,"BU",NA,22,1988-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",22,1989-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586680000,"ME",NA,21,1986-09-01,"ME",NA,1,1986-09-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",20,1987-05-01,NA,NA,NA,NA,"PL",1,1989-05-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-586670000,"ME",NA,27,1986-10-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",7,1988-05-01,NA,NA,NA,NA,"PL",10,1987-05-01,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
-586660000,"BU",NA,14,1984-10-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",13,1987-05-01,NA,NA,NA,NA,"RP",1,1991-05-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-586640000,"ME",NA,17,1984-09-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",24.2,1986-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586630000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",14,2008-05-28,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586620000,"BU",NA,14,1983-10-01,"ME",NA,8,1991-08-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",10,1986-06-01,NA,NA,NA,NA,"PL",9,1992-05-01,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
-586600000,"ME",NA,57,1985-11-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",35,1991-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586590000,"ME",NA,91,1986-09-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",91,1988-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586580000,"ME",NA,26,1986-09-01,"BU",NA,2,1985-01-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",2.5,1998-05-11,NA,NA,NA,NA,"PL",2,1986-08-01,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
-586560000,"BU",NA,23,1979-01-01,"ME",NA,23,1980-01-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",23,1982-01-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586540000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",4,1993-06-01,NA,NA,NA,NA,"FP",60,1993-06-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-586530000,"ME",NA,6,1983-10-01,"ME",NA,75,1986-09-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",75,1988-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586520000,"ME",NA,1,1984-09-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",14,1985-05-01,NA,NA,NA,NA,"PL",15,1987-06-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-586510000,"BU",NA,23,1978-01-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",14,1985-05-01,NA,NA,NA,NA,"FP",23,1988-05-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-586500000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-586490000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-586470000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",4,1994-06-10,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586440000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",8,1993-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586430000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",2.7,2006-07-05,NA,NA,NA,NA,"PL",2,1992-05-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-586420000,"ME",NA,8,1985-08-01,"ME",NA,18,1985-08-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",35,1986-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586360000,"ME",NA,12,1991-09-01,"ME",NA,5,1991-10-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",30,1992-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586290000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-586280000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-586220000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",5,1991-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586210000,"ME",NA,12,1991-09-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",12,1992-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586180000,"ME",NA,31,1990-09-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",31,1991-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586160000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",2,1993-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586140000,"BU",NA,3,1985-03-01,"ME",NA,3,1986-08-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",3,1987-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586130000,"ME",NA,19,1986-09-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",6,1991-05-01,NA,NA,NA,NA,"PL",17,1987-05-01,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
-586120000,"ME",NA,8,1990-09-01,"ME",NA,15,1989-09-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",15,1990-05-01,NA,NA,NA,NA,"PL",8,1991-05-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-586110000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",3,1987-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-586080000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
